X,Y,FID,objectid,provincia,municipio,localidad,codigo_po,direccion,margen,longitud,latitud,precio_gas,precio_g_1,precio_g_2,precio_bio,precio_nue,precio_b_1,f__ester_,f__bioalco,precio_g_3,precio_g_4,precio_g_5,precio_g_6,rotulo,tipo_venta,rem_,horario,horario00,z,fecha
-8.711444,42.224583,7072,6218416,PONTEVEDRA,VIGO,VIGO,36204,"CL AVENIDA DE MADRID, 66",D,-8.711444,42.224583,1.419,1.339,0, ,1.389000, , , ,1.559000, , , ,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.697987,42.223098,7073,6218417,PONTEVEDRA,VIGO,VIGO,36214,C/Alcalde de Lavadores,N,-8.697987,42.223098,1.419,1.339,0, ,1.379000, , , ,1.559000, , , ,GALP,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.696861,42.221417,7074,6218418,PONTEVEDRA,VIGO,VIGO,36214,"CALLE ALCALDE LAVADORES, 64",D,-8.696861,42.221417,1.366,1.277,0, , , , , ,1.469000, , , ,BYE,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.705167,42.220056,7075,6218419,PONTEVEDRA,VIGO,VIGO,36214,"AVENIDA MADRID, 137",I,-8.705167,42.220056,1.419,1.329,0, ,1.379000, , , ,1.559000, , , ,REPSOL,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.702472,42.216361,7076,6218420,PONTEVEDRA,VIGO,VIGO,36214,"AVDA. MADRID, 73",I,-8.702472,42.216361,1.399,1.315,0, ,1.375000, , , ,1.514000, , , ,CEPSA,P,OM,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.700889,42.214083,7077,6218421,PONTEVEDRA,VIGO,VIGO,36214,"AVENIDA MADRID, S/N",N,-8.700889,42.214083,1.329,1.259,0, ,1.319000, , , ,1.399000, , , ,ALCAMPO VIGO,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.745556,42.225306,7078,6218422,PONTEVEDRA,VIGO,VIGO,36208,"AVENIDA ORILLAMAR, 173",I,-8.745556,42.225306,1.399,1.315,0, ,1.375000, , , ,1.514000, , , ,CEPSA,P,OM,"L-V: 06:00-00:00; S-D: 08:00-00:00","L-V: 06:00-00:00; S-D: 08:00-00:00", ,2019/04/29 00:00:00+00
-8.753444,42.221694,7079,6218423,PONTEVEDRA,VIGO,VIGO,36208,"CALLE TOMAS PAREDES, 6",N,-8.753444,42.221694,1.419,1.329,0, ,1.389000, , , ,1.529000, , , ,GALP,P,OM,L: 07:00-23:00,L: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.754376,42.226792,7080,6218424,PONTEVEDRA,VIGO,VIGO,36208,CL EXPLANADA DE BOUZAS (2ª GLORIETA,D,-8.754376,42.226792,1.419,1.339,0, ,1.389000, , , ,1.529000, , , ,REPSOL,P,OM,L-D: 06:30-22:30,L-D: 06:30-22:30, ,2019/04/29 00:00:00+00
-8.684222,42.234583,7081,6218425,PONTEVEDRA,VIGO,VIGO,36207,"TRAVESIA DE VIGO, 242",D,-8.684222,42.234583,1.412,1.324,0, ,1.372000, , , ,1.534000, , , ,CEPSA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.693528,42.246278,7082,6218426,PONTEVEDRA,VIGO,VIGO,36207,"CL TRAVESIA DE VIGO, 233",I,-8.693528,42.246278,1.419,1.329,0, ,1.376000, , , ,1.538000, , , ,REPSOL,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.749444,42.214556,7083,6218427,PONTEVEDRA,VIGO,VIGO,36209,CL BAYONA S/N,N,-8.749444,42.214556,1.419,1.329,0, ,1.379000, , , ,1.539000, , , ,REPSOL,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.681889,42.255861,7084,6218428,PONTEVEDRA,VIGO,VIGO,36216,"AVENIDA GALICIA-TEIS, 165",D,-8.681889,42.255861,1.369,1.289,0, , , , , ,1.429000, , , ,E.SERVICIO TEIS P.R.,P,dm,"L-V: 06:00-23:00; S-D: 07:00-23:00","L-V: 06:00-23:00; S-D: 07:00-23:00", ,2019/04/29 00:00:00+00
-8.72125,42.190806,7085,6218429,PONTEVEDRA,VIGO,CASTRO,36213,"AVENIDA CASTRELOS, 524",D,-8.72125,42.190806,1.419,1.329,0, ,1.379000, , , ,1.529000, , , ,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.657083,42.233889,7086,6218430,PONTEVEDRA,VIGO,CABRAL-IGLESIA,36318,"AVENIDA AEROPUERTO (CTRA. N-556, KM 5), 532",N,-8.657083,42.233889,1.429,1.329,0, ,1.389000, , , ,1.579000, , , ,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.643694,42.233417,7087,6218431,PONTEVEDRA,VIGO,VIGO,36318,"AVDA. AEROPORTO (CTRA. N-556 km 6,300)",N,-8.643694,42.233417,1.389,1.309,0, ,1.369000, , , ,1.529000, , , ,GALP,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.801709,42.182903,7088,6218432,PONTEVEDRA,VIGO,VIGO,36390,"AVDA. RICARDO MELLA, S/N (PO-325 km 5,8)",D,-8.801709,42.182903,1.399,1.315,0, ,1.375000, , , ,1.514000, , , ,VALLE DORADO,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.166444,42.793361,7089,6218433,PONTEVEDRA,VILA DE CRUCES,VILA DE CRUCES,36590,"CALLE VÁZQUEZ, 39",D,-8.166444,42.793361,1.369,1.289,0.991, ,1.359000, , , , , , , ,REPSOL,P,OM,L-D: 07:00-23:30,L-D: 07:00-23:30, ,2019/04/29 00:00:00+00
-8.308333,42.784194,7090,6218434,PONTEVEDRA,VILA DE CRUCES,VILA DE CRUCES,36590,"CARRETERA PO 260 KM. 3,700",I,-8.308333,42.784194,1.343,1.235,0.959, ,1.295000, , , ,1.469000, , , ,EE.SS. CAMANZO,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.336444,42.793417,7091,6218435,PONTEVEDRA,VILA DE CRUCES,GRES,36587,"CALLE GRES, S/N",D,-8.336444,42.793417,1.369,1.289,0.98, ,1.359000, , , , , , , ,PETRONOR,P,OM,L-D: 10:00-23:00,L-D: 10:00-23:00, ,2019/04/29 00:00:00+00
-8.628889,42.358611,7092,6218436,PONTEVEDRA,VILABOA,VILABOA,36141,CARRETERA NACIONAL 550 KM. 131,D,-8.628889,42.358611,1.389,1.319,0, ,1.379000, , , ,1.504000, , , ,CEPSA,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.618778,42.349778,7093,6218437,PONTEVEDRA,VILABOA,VILABOA,36141,"LUGAR PAREDES, 32,33",D,-8.618778,42.349778,1.389,1.319,0, ,1.399000, , , ,1.531000, , , ,BP,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.618528,42.350056,7094,6218438,PONTEVEDRA,VILABOA,VILABOA,36141,"LUGAR PAREDES, 32,33",I,-8.618528,42.350056,1.389,1.319,0, ,1.399000, , , , , , , ,BP,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.662806,42.3185,7095,6218439,PONTEVEDRA,VILABOA,VILABOA,36141,"AU A-9  PONTEVEDRA SUR-VIGO, 13",D,-8.662806,42.3185,1.399,1.329,0, ,1.399000, , , ,1.509000, , , ,REPSOL,P,OM,L-D: 06:00-00:00,L-D: 06:00-00:00, ,2019/04/29 00:00:00+00
-8.662222,42.317667,7096,6218440,PONTEVEDRA,VILABOA,VILABOA,36141,"AU A-9, 144",I,-8.662222,42.317667,1.399,1.329,0, ,1.399000, , , ,1.509000, , , ,REPSOL,P,OM,L-D: 06:00-00:00,L-D: 06:00-00:00, ,2019/04/29 00:00:00+00
-8.768667,42.620167,7097,6218441,PONTEVEDRA,VILAGARCÍA DE AROUSA,VILAGARCIA DE AROUSA,36618,"CARRETERA C-550 KM. 1,12",D,-8.768667,42.620167,1.329,1.219,0, , , , , ,1.399000, , , ,E.S.EL SALGUEIRAL,P,dm,L: 06:00-00:00,L: 06:00-00:00, ,2019/04/29 00:00:00+00
-8.731417,42.575944,7098,6218442,PONTEVEDRA,VILAGARCÍA DE AROUSA,VILAGARCIA DE AROUSA,36619,"N-640 km 234,650",N,-8.731417,42.575944,1.349,1.279,0, ,1.319000, , , ,1.499000, , , ,GALP,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.748444,42.641389,7099,6218443,PONTEVEDRA,VILAGARCÍA DE AROUSA,BAMIO,36618,"AVENIDA COMPOSTELA, 121",D,-8.748444,42.641389,1.375,1.299,0.995, ,1.369000, , , ,1.505000, , , ,REPSOL,P,OM,L-D: 7:00-23:00,L-D: 7:00-23:00, ,2019/04/29 00:00:00+00
-8.747917,42.641222,7100,6218444,PONTEVEDRA,VILAGARCÍA DE AROUSA,BAMIO,36618,"ESTRADA AVDA. COMPOSTELA, 121, 13,040",I,-8.747917,42.641222,1.375,1.299,0.995, ,1.369000, , , ,1.505000, , , ,REPSOL,P,OM,L-D: 7:00-23:00,L-D: 7:00-23:00, ,2019/04/29 00:00:00+00
-8.771389,42.59375,7101,6218445,PONTEVEDRA,VILAGARCÍA DE AROUSA,VILAGARCIA,36600,"CL VALLE INCLAN, 8",D,-8.771389,42.59375,1.379,1.309,0, , , , , ,1.499000, , , ,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.744583,42.587333,7102,6218446,PONTEVEDRA,VILAGARCÍA DE AROUSA,VILAGARCIA,36600,AVDA. PONTEVEDRA 69,N,-8.744583,42.587333,1.379,1.308,0, , , , , ,1.499000, , , ,SARAS,P,dm,"L-J: 07:00-23:00; V-S: 07:00-23:59; D: 08:00-23:00","L-J: 07:00-23:00; V-S: 07:00-23:59; D: 08:00-23:00", ,2019/04/29 00:00:00+00
-8.751222,42.595139,7103,6218447,PONTEVEDRA,VILAGARCÍA DE AROUSA,VILAGARCIA,36600,"CALLE PRIMERO DE MAYO, S/N, S/N",N,-8.751222,42.595139,1.199,1.159,0, , , , , , , , , ,SUPECO,P,dm,L-S: 08:00-22:00,L-S: 08:00-22:00, ,2019/04/29 00:00:00+00
-8.756306,42.595556,7104,6218448,PONTEVEDRA,VILAGARCÍA DE AROUSA,VILAGARCIA,36600,"AVENIDA AS CAROLINAS, 25",N,-8.756306,42.595556,1.219,1.179,0, ,1.199000, , , ,1.339000, , , ,ALCAMPO,P,dm,L-D: 06:00-00:00,L-D: 06:00-00:00, ,2019/04/29 00:00:00+00
-8.747639,42.589833,7105,6218449,PONTEVEDRA,VILAGARCÍA DE AROUSA,VILAGARCIA,36600,"AVDA. PONTEVEDRA, 47 (N-640 km 236,7)",D,-8.747639,42.589833,1.389,1.309,0, ,1.369000, , , ,1.504000, , , ,CEPSA,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.763056,42.594583,7106,6218450,PONTEVEDRA,VILAGARCÍA DE AROUSA,VILAGARCIA,36600,"CALLE SANROQUE/J.CARLOS I, S/N",D,-8.763056,42.594583,1.379,1.309,0, ,1.389000, , , ,1.499000, , , ,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.756111,42.536417,7107,6218451,PONTEVEDRA,VILANOVA DE AROUSA,VILANOVA DE AROUSA,36620,CARRETERA CAMBADOS-NOGUEIRA KM. 8,D,-8.756111,42.536417,1.369,1.299,0.98, ,1.349000, , , ,1.479000, , , ,REPSOL,P,dm,"L-V: 07:00-22:30; S-D: 08:30-22:30","L-V: 07:00-22:30; S-D: 08:30-22:30", ,2019/04/29 00:00:00+00
-8.811611,42.557389,7108,6218452,PONTEVEDRA,VILANOVA DE AROUSA,CALEIRO,36629,"CR PO-549 P.K. 5,9",D,-8.811611,42.557389,1.379,1.309,0, ,1.379000, , , ,1.499000, , , ,REPSOL,P,OM,"L-S: 07:00-23:00; D: 08:00-23:00","L-S: 07:00-23:00; D: 08:00-23:00", ,2019/04/29 00:00:00+00
-2.285417,42.438861,7109,6218453,RIOJA (LA),AGONCILLO,AGONCILLO,26509,"AVENIDA EBRO, 6",D,-2.285417,42.438861, ,1.135,0, , , , , , , , , ,ROYO,P,dm,L-S: 08:00-22:00,L-S: 08:00-22:00, ,2019/04/29 00:00:00+00
-2.287,42.438556,7110,6218454,RIOJA (LA),AGONCILLO,AGONCILLO,26509,"AVENIDA RIO OJA, 3",D,-2.287,42.438556,1.269,1.179,0, , , , , , , , , ,NORPETROL,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-2.280028,42.431389,7111,6218455,RIOJA (LA),AGONCILLO,AGONCILLO,26509,CARRETERA TRA.NAL 232 KM. 393,I,-2.280028,42.431389,1.369,1.309,0.978, ,1.379000, , , ,1.493000, , , ,REPSOL,P,OM,"L-V: 06:00-22:00; S: 08:00-22:00","L-V: 06:00-22:00; S: 08:00-22:00", ,2019/04/29 00:00:00+00
-2.34325,42.449778,7112,6218456,RIOJA (LA),AGONCILLO,RECAJO,26509,CARRETERA N-232 KM. 399,D,-2.34325,42.449778,1.269,1.179,0, ,1.319000, , , ,1.459000, , , ,AVIA,P,dm,L-V: 07:00-00:00,L-V: 07:00-00:00, ,2019/04/29 00:00:00+00
-2.346111,42.449444,7113,6218457,RIOJA (LA),AGONCILLO,RECAJO,26509,CARRETERA N-232 KM. 399,I,-2.346111,42.449444,1.269,1.179,0, ,1.319000, , , , , , , ,AVIA,P,dm,L-V: 06:00-22:00,L-V: 06:00-22:00, ,2019/04/29 00:00:00+00
-2.476944,42.390417,7114,6218458,RIOJA (LA),ALBELDA DE IREGUA,ALBELDA DE IREGUA,26120,"CALLE RIO FUERTES, 1",D,-2.476944,42.390417,1.399,1.329,0.955, ,1.409000, , , ,1.469000, , , ,SHELL,P,dm,"L-V: 07:30-21:00; S: 09:00-21:00; D: 09:00-15:00","L-V: 07:30-21:00; S: 09:00-21:00; D: 09:00-15:00", ,2019/04/29 00:00:00+00
-2.472889,42.353361,7115,6218459,RIOJA (LA),ALBELDA DE IREGUA,ALBELDA DE IREGUA,26120,TERMINO EL SILO,N,-2.472889,42.353361, ,1.279,0, , , , , , , , , ,"E.S. IREGUA, S.L",P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-2.435333,42.413194,7116,6218460,RIOJA (LA),ALBERITE,ALBERITE,26141,"CARRETERA LR-255 KM. 1,2",D,-2.435333,42.413194,1.369,1.289,0.959, ,1.359000, , , ,1.499000, , , ,EL SOTILLO,P,dm,"L-V: 07:30-21:00; S-D: 08:00-14:00","L-V: 07:30-21:00; S-D: 08:00-14:00", ,2019/04/29 00:00:00+00
-1.891972,42.226917,7117,6218461,RIOJA (LA),ALDEANUEVA DE EBRO,ALDEANUEVA DE EBRO,26559,"AVENIDA AVENIDA GONZALO BERCEO, 88",N,-1.891972,42.226917, ,1.256,0, , , , , , , , , ,A.N. ENERGETICOS-ALDEANUEVA,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.892139,42.226722,7118,6218462,RIOJA (LA),ALDEANUEVA DE EBRO,ALDEANUEVA DE EBRO,26559,"AVDA. GONZALO DE BERCEO, 88",N,-1.892139,42.226722, ,0,0.854, , , , , , , , , ,COOPERATIVA FRUTOS DEL CAMPO,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.756417,42.1785,7119,6218463,RIOJA (LA),ALFARO,ALFARO,26540,"AVENIDA AVDA. ZARAGOZA, 15",D,-1.756417,42.1785,1.369,1.309,0, ,1.379000, , , ,1.509000, , , ,REPSOL SA,P,OM,"L-V: 06:00-23:00; S-D: 06:30-22:00","L-V: 06:00-23:00; S-D: 06:30-22:00", ,2019/04/29 00:00:00+00
-1.762083,42.182778,7120,6218464,RIOJA (LA),ALFARO,ALFARO,26540,"CARRETERA CTRA. NACIONAL N-232 KM.337,80 KM. 337,80",I,-1.762083,42.182778,1.369,1.309,0.958, ,1.379000, , , ,1.509000, , , ,REPSOL SA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.726,42.157861,7121,6218465,RIOJA (LA),ALFARO,ALFARO,26111,CARRETERA NAL. 232 KM. 333,D,-1.726,42.157861,1.32,1.183,0, , , , , , , , , ,NINGUNO,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.744722,42.171694,7122,6218466,RIOJA (LA),ALFARO,ALFARO,26111,CARRETERA ZARAGOZA KM. 97,D,-1.744722,42.171694,1.319,1.259,0.858, , , , , , , , , ,LAS CIGÜEÑAS,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-2.085306,42.230167,7123,6218467,RIOJA (LA),ARNEDO,ARNEDO,26580,"AVENIDA DE QUEL, 44",D,-2.085306,42.230167,1.379,1.299,0, ,1.379000, , , ,1.519000, , , ,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-2.086194,42.230028,7124,6218468,RIOJA (LA),ARNEDO,ARNEDO,26509,"AVENIDA QUEL, 42",D,-2.086194,42.230028,1.305,1.235,0.89, , , , , , , , , ,CARMINA LOW COST,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.980917,42.213972,7125,6218469,RIOJA (LA),AUTOL,AUTOL,26560,"CARRETERA RINCON SOTO,S/N",N,-1.980917,42.213972, ,1.218,0.837, , , , , , , , , ,AN ENERGETICOS,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.990472,42.213722,7126,6218470,RIOJA (LA),AUTOL,AUTOL,26560,"CR LR-115, 35,4",D,-1.990472,42.213722,1.379,1.299,0.988, ,1.379000, , , , , , , ,REPSOL,P,OM,L-S: 07:00-21:00,L-S: 07:00-21:00, ,2019/04/29 00:00:00+00
-2.935083,42.439639,7127,6218471,RIOJA (LA),BAÑARES,BAÑARES,26257,"CARRETERA LOGROÑO-VIGO KM. 43,5",D,-2.935083,42.439639,1.369,1.299,0.932, ,1.359000, , , ,1.484000, , , ,CEPSA,P,dm,"L-S: 07:00-22:00; D: 08:00-22:00","L-S: 07:00-22:00; D: 08:00-22:00", ,2019/04/29 00:00:00+00
-2.76075,42.328528,7128,6218472,RIOJA (LA),BAÑOS DE RÍO TOBÍA,BAÑOS DE RIO TOBIA,26320,"CR LR-113, 44",I,-2.76075,42.328528,1.369,1.309,0, , , , , , , , , ,REPSOL,P,OM,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-2.772833,42.536389,7129,6218473,RIOJA (LA),BRIONES,BRIONES,26330,"N-232 km 441,5",D,-2.772833,42.536389,1.379,1.309,0, ,1.369000, , , ,1.494000, , , ,CEPSA,P,OM,L-V: 11:00-19:00,L-V: 11:00-19:00, ,2019/04/29 00:00:00+00
-2.773139,42.536083,7130,6218474,RIOJA (LA),BRIONES,BRIONES,26330,"N-232 km 441,5",I,-2.773139,42.536083,1.379,1.309,0, ,1.369000, , , ,1.494000, , , ,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.971194,42.306556,7131,6218475,RIOJA (LA),CALAHORRA,CALAHORRA,26500,"CALLE BEBRICIO, 71",D,-1.971194,42.306556,1.329,1.264,0, ,1.336000, , , ,1.419000, , , ,AVIA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.974583,42.302694,7132,6218476,RIOJA (LA),CALAHORRA,CALAHORRA,26500,"CL AVENIDA NUMANCIA, S.N.",D,-1.974583,42.302694,1.369,1.299,0, ,1.379000, , , , , , , ,CAMPSA,P,OM,"L-S: 08:00-21:00; D: 08:00-14:00","L-S: 08:00-21:00; D: 08:00-14:00", ,2019/04/29 00:00:00+00
-1.953694,42.31225,7133,6218477,RIOJA (LA),CALAHORRA,CALAHORRA,26500,CARRETERA SAN ADRIAN S/N KM.,D,-1.953694,42.31225,1.331,1.253,0.899, ,1.341000, , , ,1.423000, , , ,ADELFAS,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-1.943806,42.289472,7134,6218478,RIOJA (LA),CALAHORRA,CALAHORRA,26500,POLIGONO TEJERIAS NORTE PARCELA 9-10 C,N,-1.943806,42.289472,1.229,1.179,0, , , , , , , , , ,COMBUSTIBLES CALAHORRA S.L.,P,dm,"L-V: 07:00-22:00; S: 08:00-14:00","L-V: 07:00-22:00; S: 08:00-14:00", ,2019/04/29 00:00:00+00
-1.915306,42.262861,7135,6218479,RIOJA (LA),CALAHORRA,CALAHORRA,26500,"CARRETERA N-232 KM. 353,700",D,-1.915306,42.262861,1.388,1.298,0, ,1.368000, , , , , , , ,REPSOL,P,dm,"L-V: 06:00-22:00; S: 06:00-14:00; D: 14:00-22:00","L-V: 06:00-22:00; S: 06:00-14:00; D: 14:00-22:00", ,2019/04/29 00:00:00+00
-1.9175,42.263389,7136,6218480,RIOJA (LA),CALAHORRA,CALAHORRA,26500,"CARRETERA N-232 KM.353.700 KM. 353,700",I,-1.9175,42.263389,1.388,1.298,0, ,1.368000, , , , , , , ,REPSOL,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.98125,42.312583,7137,6218481,RIOJA (LA),CALAHORRA,CALAHORRA,26500,CARRETERA CTRA. LOGROÑO KM. S/N,N,-1.98125,42.312583,1.262,1.179,0, ,1.276000, , , ,1.419000, , , ,EROSKI,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-1.971111,42.292028,7138,6218482,RIOJA (LA),CALAHORRA,CALAHORRA,26500,"AUTOPISTA AP-68 KM. 176,9",D,-1.971111,42.292028,1.409,1.339,0, ,1.389000, , , ,1.509000, , , ,PETRONOR,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-1.969667,42.292583,7139,6218483,RIOJA (LA),CALAHORRA,CALAHORRA,26500,"AUTOPISTA AP-68 KM. 176,9",I,-1.969667,42.292583,1.409,1.339,0, ,1.389000, , , ,1.509000, , , ,PETRONOR,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-2.652472,42.483194,7140,6218484,RIOJA (LA),CENICERO,CENICERO,26350,"CR N-232, 429,2",D,-2.652472,42.483194,1.359,1.285,0.999, ,1.355000, , , , , , , ,PETRONOR,P,OM,L-D: 07:00-22:00,L-D: 07:00-22:00, ,2019/04/29 00:00:00+00
-1.946889,42.017139,7141,6218485,RIOJA (LA),CERVERA DEL RÍO ALHAMA,CERVERA DEL RIO ALHAMA,26520,CARRETERA LR-123 KM. 11,D,-1.946889,42.017139,1.359,1.269,0, ,1.339000, , , , , , , ,REPSOL,P,OM,L-S: 08:00-20:00,L-S: 08:00-20:00, ,2019/04/29 00:00:00+00
-1.956722,42.049917,7142,6218486,RIOJA (LA),CERVERA DEL RÍO ALHAMA,RINCON OLIVEDO O CASAS,26527,"CARRETERA LR-283 KM. 14,2",I,-1.956722,42.049917,1.328,1.268,0.878, ,1.308000, , , , , , , ,E.S. RIO LINARES,P,dm,L-S: 07:00-21:00,L-S: 07:00-21:00, ,2019/04/29 00:00:00+00
-2.965306,42.552444,7143,6218487,RIOJA (LA),CUZCURRITA DE RÍO TIRÓN,CUZCURRITA-RIO TIRON,26214,"VÍA VIA DE SERVICIO ANTIGUA N-232, 1",I,-2.965306,42.552444,1.415,1.335,0.985, , , , , , , , , ,PETRONOR,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00, ,2019/04/29 00:00:00+00
-3.013222,42.332556,7144,6218488,RIOJA (LA),EZCARAY,EZCARAY,26280,CARRETERA CTRA. HARO-PRADOLUENGO KM. 33,D,-3.013222,42.332556,1.379,1.309,0.939, , , , , , , , , ,GALP,P,OM,L-D: 08:00-21:00,L-D: 08:00-21:00, ,2019/04/29 00:00:00+00
-2.570389,42.463111,7145,6218489,RIOJA (LA),FUENMAYOR,FUENMAYOR,26360,"CARRETERA N-232 KM. 420,9",D,-2.570389,42.463111,1.379,1.299,0.989, ,1.369000, , , , , , , ,AVIA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00, ,2019/04/29 00:00:00+00
-2.867167,42.565917,7146,6218490,RIOJA (LA),HARO,HARO,26200,CARRETERA CASALAREINA KM. 111,D,-2.867167,42.565917,1.259,1.209,0, ,1.345000, , , , , , , ,SIMPLY,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-2.851139,42.575222,7147,6218491,RIOJA (LA),HARO,HARO,26200,"AVENIDA LA RIOJA, 4",N,-2.851139,42.575222,1.415,1.335,0, , , , , , , , , ,PETRONOR,P,dm,L: 06:30-22:00,L: 06:30-22:00, ,2019/04/29 00:00:00+00
-2.839528,42.566278,7148,6218492,RIOJA (LA),HARO,HARO,26200,"CARRETERA N-124 KM. 41,200",I,-2.839528,42.566278,1.415,1.335,0, ,1.405000, , , , , , , ,PETRONOR,P,dm,L-D: 06:30-22:30,L-D: 06:30-22:30, ,2019/04/29 00:00:00+00
-2.838861,42.566361,7149,6218493,RIOJA (LA),HARO,HARO,26200,CARRETERA N-124 KM. 41,D,-2.838861,42.566361,1.415,1.335,0.985, ,1.405000, , , ,1.555000, , , ,PETRONOR,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-2.762194,42.431167,7150,6218494,RIOJA (LA),HORMILLA,HORMILLA,26223,"CALLE PRINCIPAL, S/N",D,-2.762194,42.431167,1.389,1.309,0.944, ,1.359000, , , ,1.539000, , , ,VALCARCE,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-2.6905,42.42725,7151,6218495,RIOJA (LA),HUÉRCANOS,HUERCANOS,26314,"CALLE PLAZUELA, 55",D,-2.6905,42.42725, ,1.19,0.79, , , , , , , , , ,BODEGA SAN PEDRO APOSTOL,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-2.467944,42.422222,7152,6218496,RIOJA (LA),LARDERO,LARDERO,26140,"AVENIDA ENTRENA, 30",D,-2.467944,42.422222,1.298,1.199,0, , , , , , , , , ,CARBURANTES RIOJA,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-2.429889,42.459111,7153,6218497,RIOJA (LA),LOGROÑO,LOGROÑO,26004,"AVENIDA LOBETE 46, 46",D,-2.429889,42.459111,1.395,1.329,0, ,1.389000, , , ,1.535000, , , ,REPSOL,P,dm,L-D: 07:00-22:45,L-D: 07:00-22:45, ,2019/04/29 00:00:00+00
-2.467861,42.453528,7154,6218498,RIOJA (LA),LOGROÑO,LOGROÑO,26006,C.C.ALCAMPO.CAMINO DE LA TEJERA S/N,D,-2.467861,42.453528,1.273,1.152,0, ,1.161000, , , ,1.317000, , , ,ALCAMPO,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
