provincia,municipio,localidad,codigo_po,direccion,longitud,latitud
VALENCIA / VALENCIA,BUNOL,BUNOL,46360," CARR VP-3031, 1,",-0.777972,39.430471999999995
VALENCIA / VALENCIA,BUNOL,BUNOL,46360,"AT A-3, 322",-0.754528,39.444778
VALENCIA / VALENCIA,BUNOL,BUNOL,46360,"CALLE ISLAS BALEARES, 2",-0.781944,39.429056
VALENCIA / VALENCIA,BURJASSOT,BURJASSOT,46100,"CL CAMI DEL PONT TRENCAT, S.N.",-0.405694,39.501166999999995
VALENCIA / VALENCIA,BURJASSOT,BURJASSOT,46100,"PLAZA SAN JUAN DE RIBERA, 3",-0.405306,39.505
VALENCIA / VALENCIA,BURJASSOT,BURJASSOT,46100,"AVENIDA AVD ILUSTRACION 2(1),AR TERCIARIO ADEMUZ, SN",-0.412167,39.501111
VALENCIA / VALENCIA,BURJASSOT,BURJASSOT,46100,"CALLE DE VALENCIA, 4",-0.401167,39.500111
VALENCIA / VALENCIA,CAMPORROBLES,CAMPORROBLES,46330,"CR VL-502  DE MIRA, 1,1",-1.404056,39.651556
VALENCIA / VALENCIA,CANALS,CANALS,46650,CARRETERA A7 KM. 406,-0.563639,38.9415
VALENCIA / VALENCIA,CANALS,CANALS,46650,CARRETERA A7 KM. 406,-0.56425,38.941611
VALENCIA / VALENCIA,CANALS,CANALS,46650,"CL AVDA. CORTES VALENCIANAS, S.N.",-0.588222,38.959
VALENCIA / VALENCIA,CANALS,CANALS,46650,"CARRETERA VV-2041 KM. 0,80",-0.578806,38.975861
VALENCIA / VALENCIA,CANET D'EN BERENGUER,CANET D'EN BERENGUER,46529,AV JAIME I 6,-0.20761100000000002,39.679778000000006
VALENCIA / VALENCIA,CANET D'EN BERENGUER,CANET D'EN BERENGUER,46529,"AVENIDA DEL MEDITERRANEO, S/N",-0.21697199999999997,39.678971999999995
VALENCIA / VALENCIA,CARCAIXENT,CARCAIXENT,46740,"CALLE JOSE VIDAL CANET, 7",-0.44947200000000004,39.125111
VALENCIA / VALENCIA,CARCAIXENT,CARCAIXENT,46740,"CALLE SANTA BARBARA, 1",-0.449639,39.126389
VALENCIA / VALENCIA,CARCAIXENT,CARCAIXENT,46740,"CALLE VICTOR OROVAL I TOMAS, 7",-0.44247200000000003,39.127056
VALENCIA / VALENCIA,CARCAIXENT,CARCAIXENT,46740,"CARRETERA CARRETERA XATIVA-SILLA KM. 15,600",-0.45830600000000005,39.113667
VALENCIA / VALENCIA,CARCAIXENT,CARCAIXENT,46740,"AVENIDA BOTICARI BODI (C.C. RIBERA DEL XUQUER), 28",-0.446194,39.1285
VALENCIA / VALENCIA,CARCAIXENT,CARCAIXENT,46740,"CARRETERA ALZIRA-CARCAIXENT CV-41 KM. 1,930",-0.44894399999999995,39.130389
VALENCIA / VALENCIA,CARCAIXENT,CARCAIXENT,46740,"CALLE EMILIO DONAT, S/N",-0.455028,39.115528000000005
VALENCIA / VALENCIA,CARLET,CARLET,46240,"CALLE TRAMUNTANA, 11",-0.489417,39.233472
VALENCIA / VALENCIA,CARLET,CARLET,46240,CARRETERA CREU NEGRA KM. 3,-0.493278,39.234889
VALENCIA / VALENCIA,CARLET,CARLET,46240,"CARRETERA CREU NEGRA KM. 8,000",-0.514306,39.227610999999996
VALENCIA / VALENCIA,CARLET,CARLET,46240,CARRETERA CRUZ NEGRA S/N KM. 0,-0.514278,39.228
VALENCIA / VALENCIA,CARLET,CARLET,46240,"CALLE VILLANUEVA, 122",-0.529111,39.234722
VALENCIA / VALENCIA,CARLET,CARLET,46240,"N-340 P.I. La Reina km 875,700",-0.48763900000000004,39.227528
VALENCIA / VALENCIA,CARLET,CARLET,46240,CARRETERA CREU NEGRA KM. 10,-0.5128060000000001,39.228
VALENCIA / VALENCIA,CASINOS,CASINOS,46171,VALENCIA ADEMUZ km 38,-0.712083,39.697055999999996
VALENCIA / VALENCIA,CASINOS,CASINOS,46171,CL PELAYO No8,-0.7107220000000001,39.7005
VALENCIA / VALENCIA,CASTELLO DE RUGAT,CASTELLO DE RUGAT,46841,CL  CANI REAL 83,-0.376333,38.874139
VALENCIA / VALENCIA,CASTIELFABIB,MAS DE JACINTO,46141,"CR N-330, 272",-1.249028,40.127028
VALENCIA / VALENCIA,CATADAU,CATADAU,46196,CARRETERA CV-5202 KM. 1,-0.567194,39.279111
VALENCIA / VALENCIA,CATADAU,CATADAU,46196,CARRETERA TAVERNES LLIRIA KM.40 KM.,-0.57425,39.272056
VALENCIA / VALENCIA,CATARROJA,CATARROJA,46470,"AVENIDA GENERALITAT VALENCIANA, 20",-0.407611,39.410583
VALENCIA / VALENCIA,CATARROJA,CATARROJA,46470,AUTOPISTA V31 KM. 253,-0.389861,39.397083
VALENCIA / VALENCIA,CATARROJA,CATARROJA,46470,"RONDA NORTE INDUSTRIAL, 212",-0.39252800000000004,39.402556
VALENCIA / VALENCIA,CATARROJA,CATARROJA,46470,"AVENIDA RAMON Y CAJAL,97,",-0.401806,39.407917
VALENCIA / VALENCIA,CATARROJA,CATARROJA,46440,"CAMINO VIEJO DE RUZAFA, 422",-0.399667,39.39525
VALENCIA / VALENCIA,CAUDETE DE LAS FUENTES,CAUDETE DE LAS FUENTES,46315,"CR  A-3 P.K. 266,1 M.D.",-1.311667,39.539694
VALENCIA / VALENCIA,CHELLA,CHELLA,46821,"CR CV-580. P.KM.4.300 (CV-580 km 4,3)",-0.655748,39.031448
VALENCIA / VALENCIA,CHELVA,CHELVA,46176,"CARRETERA CV-35 KM. 67,5",-0.992167,39.749694
VALENCIA / VALENCIA,CHESTE,CHESTE,46380,"CR VV-6112, 0,4",-0.677222,39.490972
VALENCIA / VALENCIA,CHESTE,CHESTE,46380,"PARTIDA EL BUITRIN, 11",-0.687056,39.488861
VALENCIA / VALENCIA,CHIVA,CHIVA,46370,"CARRETERA VALENCIA-GODELLETA KM. 4,1",-0.61075,39.445917
VALENCIA / VALENCIA,CHIVA,CHIVA,46370,"CALLE RAMON Y CAJAL, 53",-0.7238060000000001,39.466722
VALENCIA / VALENCIA,CHIVA,CHIVA,46370,"PLAZA ANICETO BLASCO, S/N",-0.722583,39.472056
VALENCIA / VALENCIA,CHIVA,CHIVA,46370,"CARRETERA CARRETERA N III KM. 322,2",-0.613222,39.4745
VALENCIA / VALENCIA,CHIVA,CHIVA,46370,"CALLE PROYECTO, 4",-0.7085,39.469889
VALENCIA / VALENCIA,CHIVA,CHIVA,46370,"AT A-3, 337",-0.5888329999999999,39.475221999999995
VALENCIA / VALENCIA,CHIVA,CHIVA,46370,"CAMINO REAL, 16",-0.644833,39.472444
VALENCIA / VALENCIA,CHULILLA,CHULILLA,46167,"AVENIDA BALNEARIO, S/N",-0.885389,39.647194
VALENCIA / VALENCIA,CORBERA,CORBERA,46612,"POLIGONO GREGAL, 13",-0.342917,39.155972
VALENCIA / VALENCIA,CORTES DE PALLAS,CORTES DE PALLAS,46199,"AVENIDA DR. SANCHEZ URZAIS, 28",-0.9388610000000001,39.242278000000006
VALENCIA / VALENCIA,CULLERA,CULLERA,46400,CARRETERA N-332 KM. 246,-0.27755599999999997,39.142806
VALENCIA / VALENCIA,CULLERA,CULLERA,46400,CARRETERA N-332 KM. 246,-0.278194,39.143528
VALENCIA / VALENCIA,CULLERA,CULLERA,46400,"CL SUECA, 42 (N-332)",-0.2615,39.174611
VALENCIA / VALENCIA,CULLERA,CULLERA,46400,"C/ SUECA, 34",-0.261361,39.173056
VALENCIA / VALENCIA,CULLERA,CULLERA,46400,"CALLE SUECA, 5",-0.258833,39.167444
VALENCIA / VALENCIA,CULLERA,CULLERA,46400,CARRETERA CULLERA SUECA KM. 1,-0.261583,39.178166999999995
VALENCIA / VALENCIA,CULLERA,CULLERA,46400,"CALLE AR PRM-3C/TERCIARIO, 14",-0.262583,39.176389
VALENCIA / VALENCIA,CULLERA,CULLERA,46400,"CALLE TURIA DEL, 2",-0.261639,39.177833
VALENCIA / VALENCIA,CULLERA,BULEVAR DEL XUQUER,46400,"CARRER CORBERA, S/N",-0.25416700000000003,39.156110999999996
VALENCIA / VALENCIA,DAIMUS,DAIMUS,46710,CARRETERA CALLE OLIVA KM. 2,-0.157222,38.970556
VALENCIA / VALENCIA,ELIANA (L'),ELIANA (L'),46183,"CALLE TUEJAR, 22",-0.523972,39.576306
VALENCIA / VALENCIA,ELIANA (L'),ELIANA (L'),46183,"CALLE TUEJAR, S/N",-0.5204439999999999,39.574583000000004
VALENCIA / VALENCIA,ELIANA (L'),ELIANA (L'),46183,"CR VV-6104, 6",-0.505333,39.559222
VALENCIA / VALENCIA,ELIANA (L'),ELIANA (L'),46183,CARRETERA RIBARROJA-S.ANTONIO BENAGEBVER KM. 6,-0.512917,39.556639000000004
VALENCIA / VALENCIA,ELIANA (L'),ELIANA (L'),46183,"CALLE TUEJAR, 39",-0.5308609999999999,39.576917
VALENCIA / VALENCIA,ELIANA (L'),ELIANA (L'),46183,"CALLE CAMP.DEL TURIA, S/N",-0.52025,39.572278000000004
VALENCIA / VALENCIA,ELIANA (L'),ELIANA (L'),46183,CARRETERA DE SAN ANTONIO A RIBARROJA KM. 46,-0.505444,39.559
VALENCIA / VALENCIA,ENGUERA,ENGUERA,46810,"AVENIDA CONSTITUCION, 20",-0.687639,38.982
VALENCIA / VALENCIA,ENGUERA,ENGUERA,46810,"AVENIDA DIPUTACION, S/N",-0.6906939999999999,38.978417
VALENCIA / VALENCIA,ESTIVELLA,ESTIVELLA,46590,"AVENIDA CAMP DE MORVEDRE, 42",-0.348028,39.706610999999995
VALENCIA / VALENCIA,FOIOS,FOIOS,46134,"POLIGONO INDUSTRIAL. EL MOLI, S/N",-0.352556,39.531471999999994
VALENCIA / VALENCIA,FOIOS,FOIOS,46134,"AVENIDA DEL CID, 10",-0.349,39.539194
VALENCIA / VALENCIA,FOIOS,FOIOS,46134,"CALLE HUGO BACHARACH, 10",-0.353389,39.536471999999996
VALENCIA / VALENCIA,FONT DE LA FIGUERA (LA),FONT DE LA FIGUERA (LA),46630,CARRETERA N-344 KM. 127,-0.888806,38.790028
VALENCIA / VALENCIA,FONT DE LA FIGUERA (LA),FONT DE LA FIGUERA (LA),46630,"AUTOVIA A-35 KM. 11,000",-0.890583,38.827917
VALENCIA / VALENCIA,FONT DE LA FIGUERA (LA),FONT DE LA FIGUERA (LA),46630,"AUTOVIA A35 KM. 11,000",-0.890667,38.827139
VALENCIA / VALENCIA,FONT DE LA FIGUERA (LA),FONT DE LA FIGUERA (LA),46630,"CALLE BARRANCO, S/N",-0.8837780000000001,38.809416999999996
VALENCIA / VALENCIA,FONT DE LA FIGUERA (LA),FONT DE LA FIGUERA (LA),46630,"AUTOVIA A-35 KM. 14,1",-0.856583,38.837528000000006
VALENCIA / VALENCIA,FONT D'EN CARROS (LA),FONT D'EN CARROS (LA),46717,"ZONA PARCELA 95, POLIGONO 2, SN",-0.16761099999999998,38.919306
VALENCIA / VALENCIA,FONTANARS DELS ALFORINS,FONTANARS DELS ALFORINS,46635,CV660 km 8,-0.801361,38.779222
VALENCIA / VALENCIA,FUENTERROBLES,FUENTERROBLES,46314,"CALLE PATROCINIO, 27",-1.363111,39.583417
VALENCIA / VALENCIA,GANDIA,GANDIA,46700,CARRETERA N-332 KM. 224,-0.20286099999999999,38.968389
VALENCIA / VALENCIA,GANDIA,GANDIA,46700,"AVENIDA VALENCIA, 23",-0.181667,38.971667
VALENCIA / VALENCIA,GANDIA,GANDIA,46700,"AVINGUDA LA VALL D'ALBAIDA, 55",-0.189333,38.957556
VALENCIA / VALENCIA,GANDIA,GANDIA,46700,"AVENIDA ALACANT, 126",-0.173056,38.962278000000005
VALENCIA / VALENCIA,GANDIA,GANDIA,46700,"AVENIDA BENIETO DE, 8",-0.17111099999999999,38.958166999999996
VALENCIA / VALENCIA,GANDIA,GANDIA,46700,"AVENIDA DE LES PLATJETES, 1",-0.164278,38.984
VALENCIA / VALENCIA,GANDIA,GANDIA,46700,"CAMINO VELL DE DAIMUS, 12",-0.16933299999999998,38.96975
VALENCIA / VALENCIA,GANDIA,GANDIA,46700,"CALLE SANT RAFAEL, 7",-0.184139,38.966528000000004
VALENCIA / VALENCIA,GANDIA,GANDIA,46700,"CALLE TETUAN, S/N",-0.177556,38.960667
VALENCIA / VALENCIA,GANDIA,GANDIA,46700,"CTRA. DE ALICANTE, 109 (N-332 km 221,6)",-0.17397200000000002,38.964166999999996
VALENCIA / VALENCIA,GANDIA,GANDIA,46700,"AVENIDA ALCODAR, SN",-0.185583,38.983610999999996
VALENCIA / VALENCIA,GANDIA,GANDIA,46700,"CARRETERA N-332 KM. 224,3",-0.184306,38.983056
VALENCIA / VALENCIA,GANDIA,GANDIA,46700,CARRETERA DE DAIMUZ S/N KM.,-0.16925,38.970611
VALENCIA / VALENCIA,GANDIA,GANDIA,46730,"CAMINO VELL DE DAIMUS, 1",-0.174278,38.965778
VALENCIA / VALENCIA,GANDIA,GRAU I PLATJA,46730,"GRAO-GANDIA,S/N",-0.161917,38.989389
VALENCIA / VALENCIA,GANDIA,GRAU I PLATJA,46730,"CR VP-1056, 7",-0.166778,38.995833000000005
VALENCIA / VALENCIA,GANDIA,GRAU I PLATJA,46700,"AVENIDA DEL GRAU S/N, S/N",-0.164194,38.984139
VALENCIA / VALENCIA,GENOVES,GENOVES,46894,"POLIGONO POLIGONO INDUSTRIAL, S/N",-0.47319399999999995,38.987667
VALENCIA / VALENCIA,GODELLA,GODELLA,46110,"CAMINO CAMARENA PARALELA, 1",-0.424667,39.525028000000006
VALENCIA / VALENCIA,GODELLA,GODELLA,46110,"CALLE FUSTERS, 26",-0.412361,39.526722
VALENCIA / VALENCIA,GODELLA,GODELLA,46110,"AVENIDA ESCULTOR ANDRE ALFARO, 2",-0.415361,39.526139
VALENCIA / VALENCIA,GODELLETA,GODELLETA,46388,"CAMINO CHIVA, S/N",-0.682944,39.427556
VALENCIA / VALENCIA,GODELLETA,GODELLETA,46388,"CARRETERA DE LA A3 A GODELLETA KM 11,7 KM. 11,7",-0.680722,39.425028000000005
VALENCIA / VALENCIA,GUADASEQUIES,GUADASEQUIES,46839,CARRETERA NACIONAL 340 KM. 831,-0.490861,38.930944000000004
VALENCIA / VALENCIA,GUADASSUAR,GUADASSUAR,46610,"CALLE TABERNES-CHIVA, 13",-0.476389,39.180833
VALENCIA / VALENCIA,GUADASSUAR,GUADASSUAR,46610,"C/ Colon, s/n",-0.48502799999999996,39.18775
VALENCIA / VALENCIA,JALANCE,JALANCE,46624,"POLIGONO POLIGONO INDUSTRIAL EL CERRO, 1",-1.076917,39.186194
VALENCIA / VALENCIA,JARAFUEL,JARAFUEL,46623,"AVENIDA PAIS VALENCIANO, S/N",-1.0757219999999998,39.138306
VALENCIA / VALENCIA,LLAURI,LLAURI,46613,"POLIGONO INDUSTRIAL, CALLE A, 1",-0.326278,39.144333
VALENCIA / VALENCIA,LLIRIA,LLIRIA,46160,"CARRETERA VALENCIA-ADEMUZ KM. 26,200",-0.6109720000000001,39.633528000000005
VALENCIA / VALENCIA,LLIRIA,LLIRIA,46160,"CARRETERA ALCUBLAS , KM 2.6",-0.608111,39.649
VALENCIA / VALENCIA,LLIRIA,LLIRIA,46160,"POLIGONO PLA DE RASCANYA, 12",-0.5869439999999999,39.635721999999994
VALENCIA / VALENCIA,LLIRIA,LLIRIA,46160,"CALLE UE SECTOR ST-1, 13",-0.585806,39.620639000000004
VALENCIA / VALENCIA,LLIRIA,LLIRIA,46160,"CALLE DUQUE DE LIRIA, 132",-0.602528,39.630167
VALENCIA / VALENCIA,LLIRIA,LLIRIA,46160,"CL LLANO DEL ARCO, 123",-0.590083,39.635694
VALENCIA / VALENCIA,LLIRIA,LLIRIA,46160,"AUTOVIA CV35 KM. 32,5",-0.650806,39.656361
VALENCIA / VALENCIA,LLIRIA,LLIRIA,46160,"CALLE VALENCIA,",-0.588444,39.621806
VALENCIA / VALENCIA,LLIRIA,LLIRIA,46160,"AUTOVIA CV35 KM. 32,5",-0.650361,39.656917
VALENCIA / VALENCIA,LLIRIA,LLIRIA,46160,"CARRETERA VALENCIA-ADEMUZ KM. 23,3",-0.585361,39.61975
VALENCIA / VALENCIA,LLOCNOU DE SANT JERONI,LLOCNOU DE SANT JERONI,46726,"AUTOVIA CV-60 KM. 25,5",-0.30277800000000005,38.909667
VALENCIA / VALENCIA,LLOSA DE RANES (LA),LLOSA DE RANES,46815,CARRETERA ROTGLA KM. S/N,-0.5420560000000001,39.017167
VALENCIA / VALENCIA,LORIGUILLA,LORIGUILLA,46393,"CAMI MASIA DEL CONDE, S/N",-0.5635,39.494306
VALENCIA / VALENCIA,LORIGUILLA,LORIGUILLA,46393,"POLIGONO FINCA EQ SECTOR, 9",-0.563472,39.494306
VALENCIA / VALENCIA,LOSA DEL OBISPO,LOSA DEL OBISPO,46173,"CV-35 km 51,1",-0.863833,39.697528000000005
VALENCIA / VALENCIA,MANISES,MANISES,46940,"CL SANTOS JUSTO Y PASTOR, 49",-0.46963900000000003,39.493972
VALENCIA / VALENCIA,MANISES,MANISES,46940,"CALLE REQUENA, 20",-0.46344399999999997,39.48525
VALENCIA / VALENCIA,MANISES,MANISES,46940,"AVENIDA MAS DEL OLI, 62",-0.48505600000000004,39.498166999999995
VALENCIA / VALENCIA,MANISES,MANISES,46940,"AVENIDA MAS DE L'OLI, 8",-0.47825,39.496444
VALENCIA / VALENCIA,MANISES,MANISES,46940,"CARRETERA MANISES RIBARROJA KM. 6,7",-0.51475,39.51125
VALENCIA / VALENCIA,MANISES,MANISES,46940,"CR VV-6116, 1,1",-0.468528,39.4875
VALENCIA / VALENCIA,MANISES,MANISES,46940,"AVINGUDA MAS DEL OLI, 180",-0.5001939999999999,39.505111
VALENCIA / VALENCIA,MANISES,MANISES,46940,"CARRER DEL MAESTRAT, 7",-0.495889,39.500194
VALENCIA / VALENCIA,MARINES,MARINES,46163,"CARRETERA LLIRIA-OLOCAU, KM 6 KM. 6",-0.559417,39.673722
VALENCIA / VALENCIA,MASALAVES,MASALAVES,46292,"AUTOPISTA A-7 KM. 659,8",-0.527806,39.153971999999996
VALENCIA / VALENCIA,MASALAVES,MASALAVES,46292,"AUTOPISTA A-7 KM. 659,8",-0.529361,39.154583
VALENCIA / VALENCIA,MASALAVES,MASALAVES,46292,N-340 km 867.50000,-0.518806,39.162805999999996
VALENCIA / VALENCIA,MASSALFASSAR,MASSALFASSAR,46560,"CALLE MITGERA, 1",-0.30638899999999997,39.549583
VALENCIA / VALENCIA,MASSALFASSAR,MASSALFASSAR,46560,CARRETERA GOMBALDA KM. S/N,-0.29925,39.552444
VALENCIA / VALENCIA,MASSALFASSAR,MASSALFASSAR,46560,"CARRETERA DE GOMBALDA, CV32 KM. 0,5",-0.303722,39.553583
VALENCIA / VALENCIA,MASSAMAGRELL,MASSAMAGRELL,46130,"CALLE CAMINO LLARI, S/N",-0.327778,39.57425
VALENCIA / VALENCIA,MASSANASSA,MASSANASSA,46470,AUTOVIA CV-31 KM. 9,-0.380306,39.409944
VALENCIA / VALENCIA,MASSANASSA,MASSANASSA,46470,"CALLE POLIESPORTIU, 5",-0.39072199999999996,39.410306
VALENCIA / VALENCIA,MASSANASSA,MASSANASSA,46470,"CARRER CAMI VELL DE L'AZAGADOR, 54",-0.385306,39.409556
VALENCIA / VALENCIA,MASSANASSA,MASSANASSA,46470,"AVENIDA GENERALITAT VALENCIANA, 14",-0.38711100000000004,39.412861
VALENCIA / VALENCIA,MASSANASSA,MASSANASSA,46470,"AVENIDA PISTA LA, 2",-0.381306,39.409944
VALENCIA / VALENCIA,MASSANASSA,MASSANASSA,46470,"CALLE SEQUIA, SEGON BRAC PARCELA, 52",-0.38799999999999996,39.410444
VALENCIA / VALENCIA,MELIANA,MELIANA,46133,"CAMINO CEMENTERIO, S/N",-0.35041700000000003,39.524167
VALENCIA / VALENCIA,MISLATA,MISLATA,46920,"ACCESO PLAN PARCIAL LES VINES CV 403 NUEVO ACCESO A XIRIVELLA C-3215, SN",-0.43311099999999997,39.468610999999996
VALENCIA / VALENCIA,MISLATA,MISLATA,46920,"CALLE DOCTOR MORA SANZ, 1",-0.42972200000000005,39.472083000000005
VALENCIA / VALENCIA,MISLATA,MISLATA,46920,"CALLE SAN ANTONIO, 14",-0.41252799999999995,39.474278000000005
VALENCIA / VALENCIA,MOGENTE/MOIXENT,MOGENTE/MOIXENT,46640,"AVENIDA HIJAS DE LA CARIDAD, 69",-0.765,38.87375
VALENCIA / VALENCIA,MOGENTE/MOIXENT,MOGENTE/MOIXENT,46640,CARRETERA N-430 KM. 625,-0.754167,38.878611
VALENCIA / VALENCIA,MONCADA,MONCADA,46113,"AVENIDA SEMINARIO, 15",-0.387889,39.545417
VALENCIA / VALENCIA,MONSERRAT,MONSERRAT,46192,"CARRETERA VP-3067 KM. 12,1",-0.563167,39.375417
VALENCIA / VALENCIA,MONSERRAT,MONSERRAT,46192,"CV-405 km 17,5",-0.611194,39.348278
VALENCIA / VALENCIA,MONSERRAT,MONSERRAT,46192,"AVENIDA BLASCO IBANEZ, 75",-0.5943890000000001,39.358556
VALENCIA / VALENCIA,MONTAVERNER,MONTAVERNER,46892,"CAMI REIAL DE GANDIA, S/N",-0.47775,38.893944
VALENCIA / VALENCIA,MONTAVERNER,MONTAVERNER,46892,"CAMINO COLATA, S/N",-0.494361,38.891083
VALENCIA / VALENCIA,MONTESA,MONTESA,46692,"CARRETERA N-430 KM. 630,8",-0.662611,38.929444000000004
VALENCIA / VALENCIA,MONTESA,MONTESA,46692,A-35 km 39,-0.6290279999999999,38.954306
VALENCIA / VALENCIA,MONTROY,MONTROY,46193,"CARRETERA MONSERRAT-MONTROY CV-405 KM. 1,8",-0.6118060000000001,39.3425
VALENCIA / VALENCIA,MUSEROS,MUSEROS,46136,"AVENIDA BARCELONA, 49",-0.337833,39.558778000000004
VALENCIA / VALENCIA,MUSEROS,MUSEROS,46136,"AVENIDA BARCELONA, 49",-0.33808299999999997,39.558389
VALENCIA / VALENCIA,MUSEROS,MUSEROS,46136,"AVINGUDA BARCELONA 107,",-0.335333,39.562889
VALENCIA / VALENCIA,MUSEROS,MUSEROS,46136,"CR N-340, 9,8",-0.33413899999999996,39.563972
VALENCIA / VALENCIA,MUSEROS,MUSEROS,46136,"AVENIDA CONSTITUCIO, 36",-0.333778,39.56025
VALENCIA / VALENCIA,NAQUERA,NAQUERA,46119,"POLIGONO POL.IND. LA LLOMA S/N, S/N",-0.429306,39.647194
VALENCIA / VALENCIA,NAVARRES,NAVARRES,46823,CARRETERA V-580 KM. 13,-0.6955279999999999,39.101361
VALENCIA / VALENCIA,NOVELE/NOVETLE,NOVELE-NOVETLE,46800,"CARRETERA VV-2081 KM. 1,62",-0.552667,38.977694
VALENCIA / VALENCIA,OLIVA,OLIVA,46780,"CARRETERA N-332 KM. 182,1",-0.07272200000000001,38.895194000000004
VALENCIA / VALENCIA,OLIVA,OLIVA,46780,CARRETERA N-332 KM. 193,-0.11180599999999999,38.913111
VALENCIA / VALENCIA,OLIVA,OLIVA,46780,"CARRETERA N-332 KM. 182,1",-0.07269400000000001,38.895194000000004
VALENCIA / VALENCIA,OLIVA,OLIVA,46780,CARRETERA N-332 KM. 191,-0.12466700000000001,38.922778
VALENCIA / VALENCIA,OLIVA,OLIVA,46780,CARRETERA N-332 KM. 213,-0.109528,38.911389
VALENCIA / VALENCIA,OLLERIA (L'),OLLERIA (L'),46850,"CALLE RAVALET-CHAFLAN AV.DIPUTACION,",-0.542833,38.909222
VALENCIA / VALENCIA,OLLERIA (L'),OLLERIA (L'),46850,"POLIGONO EL CARRASCOT, S/N",-0.530222,38.905778000000005
VALENCIA / VALENCIA,OLLERIA (L'),OLLERIA (L'),46850,CARRETERA V-40 KM. 14,-0.576583,38.88525
VALENCIA / VALENCIA,OLLERIA (L'),OLLERIA (L'),46850,"AVENIDA DIPUTACION, 2",-0.556944,38.915667
VALENCIA / VALENCIA,OLOCAU,OLOCAU,46169,CTRA. BETERA-OLOCAU km 8,-0.516833,39.659861
VALENCIA / VALENCIA,ONTINYENT,ONTINYENT,46870,"AVENIDA GENERALITAT DE LA, 2",-0.605306,38.8185
VALENCIA / VALENCIA,ONTINYENT,ONTINYENT,46870,"AVENIDA ALMANSA, 25",-0.617083,38.820861
VALENCIA / VALENCIA,ONTINYENT,ONTINYENT,46870,"AVENIDA VALENCIA, 3",-0.605667,38.828
VALENCIA / VALENCIA,ONTINYENT,ONTINYENT,46870,"AVENIDA TEXTIL, 42",-0.588056,38.827194
VALENCIA / VALENCIA,ONTINYENT,ONTINYENT,46870,"AVENIDA DEL TEXTIL, S/N",-0.607,38.827194
VALENCIA / VALENCIA,ONTINYENT,ONTINYENT,46870,"AVENIDA RAMON Y CAJAL, 88",-0.5955,38.825778
VALENCIA / VALENCIA,ONTINYENT,ONTINYENT,46870,"AVENIDA TEXTIL DEL, 58",-0.582028,38.829111
VALENCIA / VALENCIA,ONTINYENT,ONTINYENT,46780,"AVENIDA ALMANSA, 17",-0.616111,38.820944
VALENCIA / VALENCIA,ONTINYENT,ONTINYENT,46780,"POLIGONO SECTOR CASA BALONES 1, 3",-0.609278,38.809306
VALENCIA / VALENCIA,ONTINYENT,ONTINYENT,46780,"AVENIDA TEXTIL DEL, 78",-0.5756939999999999,38.83025
VALENCIA / VALENCIA,OTOS,OTOS,46844,"CALLE SAN ROQUE, 29",-0.445667,38.855583
VALENCIA / VALENCIA,PAIPORTA,PAIPORTA,46200,CARRETERA BENETUSSER KM. 80,-0.404806,39.426361
VALENCIA / VALENCIA,PAIPORTA,PAIPORTA,46200,"CALLE ACEQUIA FAVARA, 5",-0.406139,39.43475
VALENCIA / VALENCIA,PAIPORTA,PAIPORTA,46200,CARRETERA BENETUSSER KM. 57,-0.404889,39.426694
VALENCIA / VALENCIA,PAIPORTA,PAIPORTA,46200,"CALLE ACEQUIA DE ROBELLA, 11",-0.404306,39.428416999999996
VALENCIA / VALENCIA,PAIPORTA,PAIPORTA,46200,"CALLE ACEQUIA DE QUART, 40",-0.40299999999999997,39.430721999999996
VALENCIA / VALENCIA,PAIPORTA,PAIPORTA,46200,CARRETERA BENETUSER  S/N KM.,-0.41055600000000003,39.427194
VALENCIA / VALENCIA,PAIPORTA,PAIPORTA,46200,"CALLE ACEQUIA FAVARA, 2",-0.40741700000000003,39.434667
VALENCIA / VALENCIA,PAIPORTA,PAIPORTA,46200,"VIA PARTIDA DEL DE OZCOTELES PLG.5, 5",-0.403861,39.418556
VALENCIA / VALENCIA,PALMA DE GANDIA,PALMA DE GANDIA,46724,"CARRETERA ALBAIDA KM. 3,1",-0.211583,38.934278000000006
VALENCIA / VALENCIA,PATERNA,PATERNA,46980,CL CRTA.VIEJA DE BURJASOT-CENTRO CO,-0.44230600000000003,39.531389000000004
VALENCIA / VALENCIA,PATERNA,PATERNA,46980,"CR PATERNA-LIRIA km 3,9",-0.472944,39.531556
VALENCIA / VALENCIA,PATERNA,PATERNA,46980,"CARRETERA PATERNA - LA CANADA KM. 2,2",-0.46030600000000005,39.518306
VALENCIA / VALENCIA,PATERNA,PATERNA,46980,"CALLE ALGEPSER, 68",-0.456583,39.520194000000004
VALENCIA / VALENCIA,PATERNA,PATERNA,46980,"AVENIDA VICENTE MORTES, 99",-0.452333,39.509861
VALENCIA / VALENCIA,PATERNA,PATERNA,46980,CL MAYOR  57,-0.44427799999999995,39.503721999999996
VALENCIA / VALENCIA,PATERNA,PATERNA,46980,CARRETERA VALENCIA-ADEMUZ KM. 9700,-0.462056,39.54175
VALENCIA / VALENCIA,PATERNA,PATERNA,46980,"PARQUE TACTICA URBANIZACION NORTE, S/N",-0.440694,39.513721999999994
