Ciudades;Distance
Teruel1Cuenca2;146914
Teruel1Girona1;516283
Teruel1Girona2;518328
Teruel1Granada1;552917
Teruel1Granada2;550018
Teruel1Guadalajara1;248393
Teruel1Guadalajara2;248056
Teruel1Huelva1;762272
Teruel1Huelva2;760639
Teruel1Huesca1;248074
Teruel1Huesca2;247954
Teruel1Jaen1;468030
Teruel1Jaen2;470264
Teruel1Leon1;551072
Teruel1Leon2;550685
Teruel1Lerida1;319365
Teruel1Lerida2;317796
Teruel1Logrono1;341369
Teruel1Logrono2;342812
Teruel1Lugo1;805838
Teruel1Lugo2;804542
Teruel1Madrid1;306616
Teruel1Madrid2;304874
Teruel1Malaga1;672952
Teruel1Malaga2;672377
Teruel1Murcia1;376871
Teruel1Murcia2;376871
Teruel1Ourense1;807515
Teruel1Ourense2;807894
Teruel1Oviedo1;754686
Teruel1Oviedo2;754633
Teruel1Palencia1;420018
Teruel1Palencia2;420461
Teruel1Pamplona1;353061
Teruel1Pamplona2;349555
Teruel1Pontevedra1;918200
Teruel1Pontevedra2;917813
Teruel1Salamanca1;519564
Teruel1Salamanca2;520928
Teruel1San Sebastian1;436149
Teruel1San Sebastian2;436149
Teruel1Santander1;572830
Teruel1Santander2;572528
Teruel1Segovia1;396591
Teruel1Segovia2;397924
Teruel1Sevilla1;663013
Teruel1Sevilla2;666759
Teruel1Soria1;256076
Teruel1Soria2;241638
Teruel1Tarragona1;332530
Teruel1Tarragona2;330836
Teruel1Teruel1;0
Teruel1Teruel2;0
Teruel1Toledo1;323981
Teruel1Toledo2;325912
Teruel1Valencia1;142458
Teruel1Valencia2;145695
Teruel1Valladolid1;422943
Teruel1Valladolid2;425412
Teruel1Vitoria1;432537
Teruel1Vitoria2;436105
Teruel1Zamora1;559751
Teruel1Zamora2;558161
Teruel1Zaragoza1;179058
Teruel2A Coru̱a1;895551
Teruel2A Coru̱a2;896212
Teruel2Albacete1;220599
Teruel2Albacete2;221396
Teruel2Alicante1;318630
Teruel2Alicante2;318630
Teruel2Almeria1;585791
Teruel2Almeria2;585791
Teruel2Avila1;414937
Teruel2Avila2;414439
Teruel2Badajoz1;709972
Teruel2Badajoz2;705147
Teruel2Barcelona1;421709
Teruel2Barcelona2;426717
Teruel2Bilbao1;474170
Teruel2Bilbao2;476443
Teruel2Burgos1;465010
Teruel2Burgos2;378624
Teruel2Caceres1;604741
Teruel2Caceres2;605636
Teruel2Cadiz1;782253
Teruel2Cadiz2;782200
Teruel2Castellon1;149391
Teruel2Castellon2;149253
Teruel2Ciudad Real1;360537
Teruel2Ciudad Real2;360713
Teruel2Cordoba1;530711
Teruel2Cordoba2;530430
Teruel2Cuenca1;147152
Teruel2Cuenca2;146914
Teruel2Girona1;516283
Teruel2Girona2;518328
Teruel2Granada1;552917
Teruel2Granada2;550018
Teruel2Guadalajara1;248393
Teruel2Guadalajara2;248056
Teruel2Huelva1;762272
Teruel2Huelva2;760639
Teruel2Huesca1;248074
Teruel2Huesca2;247954
Teruel2Jaen1;468030
Teruel2Jaen2;470264
Teruel2Leon1;551072
Teruel2Leon2;550685
Teruel2Lerida1;319365
Teruel2Lerida2;317796
Teruel2Logrono1;341369
Teruel2Logrono2;342812
Teruel2Lugo1;805838
Teruel2Lugo2;804542
Teruel2Madrid1;306616
Teruel2Madrid2;304874
Teruel2Malaga1;672952
Teruel2Malaga2;672377
Teruel2Murcia1;376871
Teruel2Murcia2;376871
Teruel2Ourense1;807515
Teruel2Ourense2;807894
Teruel2Oviedo1;754686
Teruel2Oviedo2;754633
Teruel2Palencia1;420018
Teruel2Palencia2;420461
Teruel2Pamplona1;353061
Teruel2Pamplona2;349555
Teruel2Pontevedra1;918200
Teruel2Pontevedra2;917813
Teruel2Salamanca1;519564
Teruel2Salamanca2;520928
Teruel2San Sebastian1;436149
Teruel2San Sebastian2;436149
Teruel2Santander1;572830
Teruel2Santander2;572528
Teruel2Segovia1;396591
Teruel2Segovia2;397924
Teruel2Sevilla1;663013
Teruel2Sevilla2;666759
Teruel2Soria1;256076
Teruel2Soria2;241638
Teruel2Tarragona1;332530
Teruel2Tarragona2;330836
Teruel2Teruel1;0
Teruel2Teruel2;0
Teruel2Toledo1;323981
Teruel2Toledo2;325912
Teruel2Valencia1;142458
Teruel2Valencia2;145695
Teruel2Valladolid1;422943
Teruel2Valladolid2;425412
Teruel2Vitoria1;432537
Teruel2Vitoria2;436105
Teruel2Zamora1;559751
Teruel2Zamora2;558161
Teruel2Zaragoza1;179058
Toledo1A Coru̱a1;657705
Toledo1A Coru̱a2;658366
Toledo1Albacete1;247515
Toledo1Albacete2;247359
Toledo1Alicante1;410677
Toledo1Alicante2;410677
Toledo1Almeria1;489425
Toledo1Almeria2;489425
Toledo1Avila1;134253
Toledo1Avila2;176593
Toledo1Badajoz1;370775
Toledo1Badajoz2;365950
Toledo1Barcelona1;684866
Toledo1Barcelona2;694784
Toledo1Bilbao1;469341
Toledo1Bilbao2;471615
Toledo1Burgos1;320488
Toledo1Burgos2;314532
Toledo1Caceres1;265543
Toledo1Caceres2;266439
Toledo1Cadiz1;591893
Toledo1Cadiz2;591840
Toledo1Castellon1;433635
Toledo1Castellon2;433496
Toledo1Ciudad Real1;119209
Toledo1Ciudad Real2;119503
Toledo1Cordoba1;340351
Toledo1Cordoba2;340070
Toledo1Cuenca1;179626
Toledo1Cuenca2;179630
Toledo1Girona1;769418
Toledo1Girona2;771464
Toledo1Granada1;362557
Toledo1Granada2;359658
Toledo1Guadalajara1;128405
Toledo1Guadalajara2;128093
Toledo1Huelva1;583383
Toledo1Huelva2;581750
Toledo1Huesca1;452699
Toledo1Huesca2;452579
Toledo1Jaen1;277670
Toledo1Jaen2;279904
Toledo1Leon1;404309
Toledo1Leon2;403921
Toledo1Lerida1;532474
Toledo1Lerida2;530904
Toledo1Logrono1;398158
Toledo1Logrono2;397429
Toledo1Lugo1;567992
Toledo1Lugo2;566696
Toledo1Madrid1;72225
Toledo1Madrid2;74042
Toledo1Malaga1;482592
Toledo1Malaga2;482017
Toledo1Murcia1;389620
Toledo1Murcia2;389620
Toledo1Ourense1;569669
Toledo1Ourense2;570048
Toledo1Oviedo1;517932
Toledo1Oviedo2;515201
Toledo1Palencia1;328565
Toledo1Palencia2;330614
Toledo1Pamplona1;463117
Toledo1Pamplona2;459611
Toledo1Pontevedra1;680354
Toledo1Pontevedra2;679967
Toledo1Salamanca1;281718
Toledo1Salamanca2;283082
Toledo1San Sebastian1;525182
Toledo1San Sebastian2;525182
Toledo1Santander1;523670
Toledo1Santander2;523368
Toledo1Segovia1;158745
Toledo1Segovia2;160078
Toledo1Sevilla1;472653
Toledo1Sevilla2;495128
Toledo1Soria1;296225
Toledo1Soria2;298494
Toledo1Tarragona1;616535
Toledo1Tarragona2;615278
Toledo1Teruel1;325029
Toledo1Teruel2;325029
Toledo1Toledo1;0
Toledo1Toledo2;1160
Toledo1Valencia1;368239
Toledo1Valencia2;368306
Toledo1Valladolid1;256571
Toledo1Valladolid2;256377
Toledo1Vitoria1;425016
Toledo1Vitoria2;428584
Toledo1Zamora1;321905
Toledo1Zamora2;320315
Toledo1Zaragoza1;382061
Toledo2A Coru̱a1;657302
Toledo2A Coru̱a2;657963
Toledo2Albacete1;248174
Toledo2Albacete2;248017
Toledo2Alicante1;411335
Toledo2Alicante2;411335
Toledo2Almeria1;491233
Toledo2Almeria2;491233
Toledo2Avila1;133850
Toledo2Avila2;176190
Toledo2Badajoz1;370372
Toledo2Badajoz2;365547
Toledo2Barcelona1;684463
Toledo2Barcelona2;694381
Toledo2Bilbao1;468938
Toledo2Bilbao2;471212
Toledo2Burgos1;320085
Toledo2Burgos2;314129
Toledo2Caceres1;265140
Toledo2Caceres2;266036
Toledo2Cadiz1;593702
Toledo2Cadiz2;593649
Toledo2Castellon1;434294
Toledo2Castellon2;434155
Toledo2Ciudad Real1;121018
Toledo2Ciudad Real2;121312
Toledo2Cordoba1;342159
Toledo2Cordoba2;341879
Toledo2Cuenca1;180285
Toledo2Cuenca2;180288
Toledo2Girona1;769015
Toledo2Girona2;771061
Toledo2Granada1;364366
Toledo2Granada2;361467
Toledo2Guadalajara1;128002
Toledo2Guadalajara2;127690
Toledo2Huelva1;582980
Toledo2Huelva2;581347
Toledo2Huesca1;452296
Toledo2Huesca2;452176
Toledo2Jaen1;279479
Toledo2Jaen2;281713
Toledo2Leon1;403906
Toledo2Leon2;403519
Toledo2Lerida1;532071
Toledo2Lerida2;530502
Toledo2Logrono1;397755
Toledo2Logrono2;397026
Toledo2Lugo1;567589
Toledo2Lugo2;566294
Toledo2Madrid1;71822
Toledo2Madrid2;73639
Toledo2Malaga1;484401
Toledo2Malaga2;483826
Toledo2Murcia1;390279
Toledo2Murcia2;390279
Toledo2Ourense1;569266
Toledo2Ourense2;569645
Toledo2Oviedo1;517529
Toledo2Oviedo2;514798
Toledo2Palencia1;328162
Toledo2Palencia2;330211
Toledo2Pamplona1;462714
Toledo2Pamplona2;459208
Toledo2Pontevedra1;679951
Toledo2Pontevedra2;679564
Toledo2Salamanca1;281315
Toledo2Salamanca2;282679
Toledo2San Sebastian1;524779
Toledo2San Sebastian2;524779
Toledo2Santander1;523267
Toledo2Santander2;522965
Toledo2Segovia1;158342
Toledo2Segovia2;159675
Toledo2Sevilla1;474462
Toledo2Sevilla2;494725
Toledo2Soria1;295823
Toledo2Soria2;298091
Toledo2Tarragona1;616132
Toledo2Tarragona2;614876
Toledo2Teruel1;325687
Toledo2Teruel2;325687
Toledo2Toledo1;1365
Toledo2Toledo2;0
Toledo2Valencia1;368898
Toledo2Valencia2;368964
Toledo2Valladolid1;256169
Toledo2Valladolid2;255974
Toledo2Vitoria1;424613
Toledo2Vitoria2;428181
Toledo2Zamora1;321502
Toledo2Zamora2;319912
Toledo2Zaragoza1;381658
Valencia1A Coru̱a1;946912
Valencia1A Coru̱a2;947573
Valencia1Albacete1;185376
Valencia1Albacete2;185219
Valencia1Alicante1;168559
Valencia1Alicante2;168559
Valencia1Almeria1;435720
Valencia1Almeria2;435720
Valencia1Avila1;466298
Valencia1Avila2;465800
Valencia1Badajoz1;735717
Valencia1Badajoz2;730892
Valencia1Barcelona1;349235
Valencia1Barcelona2;354243
Valencia1Bilbao1;612870
Valencia1Bilbao2;615144
Valencia1Burgos1;591041
Valencia1Burgos2;585085
Valencia1Caceres1;630486
Valencia1Caceres2;631382
Valencia1Cadiz1;772359
Valencia1Cadiz2;772305
Valencia1Castellon1;75535
Valencia1Castellon2;75396
Valencia1Ciudad Real1;350642
Valencia1Ciudad Real2;350819
Valencia1Cordoba1;520816
Valencia1Cordoba2;520535
Valencia1Cuenca1;198653
Valencia1Cuenca2;198416
Valencia1Girona1;443809
Valencia1Girona2;445854
Valencia1Granada1;495296
Valencia1Granada2;495694
Valencia1Guadalajara1;388981
Valencia1Guadalajara2;388670
Valencia1Huelva1;752377
Valencia1Huelva2;750744
Valencia1Huesca1;386774
Valencia1Huesca2;386655
Valencia1Jaen1;458135
Valencia1Jaen2;460369
Valencia1Leon1;693516
Valencia1Leon2;693129
Valencia1Lerida1;314080
Valencia1Lerida2;312511
Valencia1Logrono1;480069
Valencia1Logrono2;481513
Valencia1Lugo1;857199
Valencia1Lugo2;855904
Valencia1Madrid1;353895
Valencia1Madrid2;352811
Valencia1Malaga1;625330
Valencia1Malaga2;624755
Valencia1Murcia1;226800
Valencia1Murcia2;226800
Valencia1Ourense1;858877
Valencia1Ourense2;859255
Valencia1Oviedo1;807140
Valencia1Oviedo2;804408
Valencia1Palencia1;590066
Valencia1Palencia2;590509
Valencia1Pamplona1;491762
Valencia1Pamplona2;488256
Valencia1Pontevedra1;969562
Valencia1Pontevedra2;969175
Valencia1Salamanca1;570925
Valencia1Salamanca2;572289
Valencia1San Sebastian1;574850
Valencia1San Sebastian2;574850
Valencia1Santander1;711531
Valencia1Santander2;711229
Valencia1Segovia1;447952
Valencia1Segovia2;449286
Valencia1Sevilla1;653118
Valencia1Sevilla2;656864
Valencia1Soria1;394776
Valencia1Soria2;380339
Valencia1Tarragona1;260056
Valencia1Tarragona2;258362
Valencia1Teruel1;141906
Valencia1Teruel2;141906
Valencia1Toledo1;367305
Valencia1Toledo2;369237
Valencia1Valencia1;0
Valencia1Valencia2;3615
Valencia1Valladolid1;545779
Valencia1Valladolid2;545584
Valencia1Vitoria1;571238
Valencia1Vitoria2;574805
Valencia1Zamora1;611113
Valencia1Zamora2;609522
Valencia1Zaragoza1;317759
Valencia2A Coru̱a1;946455
Valencia2A Coru̱a2;947117
Valencia2Albacete1;188200
Valencia2Albacete2;188043
Valencia2Alicante1;171384
Valencia2Alicante2;171384
Valencia2Almeria1;438545
Valencia2Almeria2;438545
Valencia2Avila1;465841
Valencia2Avila2;465343
Valencia2Badajoz1;735260
Valencia2Badajoz2;730436
Valencia2Barcelona1;352173
Valencia2Barcelona2;357181
Valencia2Bilbao1;616504
Valencia2Bilbao2;618777
Valencia2Burgos1;590584
Valencia2Burgos2;584628
Valencia2Caceres1;630029
Valencia2Caceres2;630925
Valencia2Cadiz1;771902
Valencia2Cadiz2;771848
Valencia2Castellon1;78473
Valencia2Castellon2;78334
Valencia2Ciudad Real1;350185
Valencia2Ciudad Real2;350362
Valencia2Cordoba1;520359
Valencia2Cordoba2;520078
Valencia2Cuenca1;198197
Valencia2Cuenca2;197959
Valencia2Girona1;446747
Valencia2Girona2;448792
Valencia2Granada1;498121
Valencia2Granada2;498519
Valencia2Guadalajara1;388524
Valencia2Guadalajara2;388213
Valencia2Huelva1;751921
Valencia2Huelva2;750287
Valencia2Huesca1;390408
Valencia2Huesca2;390288
Valencia2Jaen1;457678
Valencia2Jaen2;459912
Valencia2Leon1;693059
Valencia2Leon2;692672
Valencia2Lerida1;317018
Valencia2Lerida2;315449
Valencia2Logrono1;483703
Valencia2Logrono2;485146
Valencia2Lugo1;856743
Valencia2Lugo2;855447
Valencia2Madrid1;353439
Valencia2Madrid2;352354
Valencia2Malaga1;628155
Valencia2Malaga2;627580
Valencia2Murcia1;229625
Valencia2Murcia2;229625
Valencia2Ourense1;858420
Valencia2Ourense2;858799
Valencia2Oviedo1;806683
Valencia2Oviedo2;803952
Valencia2Palencia1;589609
Valencia2Palencia2;590053
Valencia2Pamplona1;495395
Valencia2Pamplona2;491889
Valencia2Pontevedra1;969105
Valencia2Pontevedra2;968718
Valencia2Salamanca1;570468
Valencia2Salamanca2;571832
Valencia2San Sebastian1;578483
Valencia2San Sebastian2;578483
Valencia2Santander1;715164
Valencia2Santander2;714862
Valencia2Segovia1;447495
Valencia2Segovia2;448829
Valencia2Sevilla1;652661
Valencia2Sevilla2;656408
Valencia2Soria1;398410
Valencia2Soria2;383972
Valencia2Tarragona1;262994
Valencia2Tarragona2;261300
Valencia2Teruel1;145540
Valencia2Teruel2;145540
Valencia2Toledo1;366849
Valencia2Toledo2;368780
Valencia2Valencia1;3207
Valencia2Valencia2;0
Valencia2Valladolid1;545322
Valencia2Valladolid2;545128
Valencia2Vitoria1;574871
Valencia2Vitoria2;578439
Valencia2Zamora1;610656
Valencia2Zamora2;609065
Valencia2Zaragoza1;321392
Valladolid1A Coru̱a1;435843
Valladolid1A Coru̱a2;436504
Valladolid1Albacete1;449921
Valladolid1Albacete2;449764
Valladolid1Alicante1;613082
Valladolid1Alicante2;613082
Valladolid1Almeria1;731321
Valladolid1Almeria2;731321
Valladolid1Avila1;117959
Valladolid1Avila2;117461
Valladolid1Badajoz1;418205
Valladolid1Badajoz2;452979
Valladolid1Barcelona1;722332
Valladolid1Barcelona2;732250
Valladolid1Bilbao1;280622
Valladolid1Bilbao2;282896
Valladolid1Burgos1;139471
Valladolid1Burgos2;126018
Valladolid1Caceres1;329552
Valladolid1Caceres2;330448
Valladolid1Cadiz1;701499
Valladolid1Cadiz2;701446
Valladolid1Castellon1;611533
Valladolid1Castellon2;611394
Valladolid1Ciudad Real1;373792
Valladolid1Ciudad Real2;391398
Valladolid1Cordoba1;582247
Valladolid1Cordoba2;581967
Valladolid1Cuenca1;357525
Valladolid1Cuenca2;357528
Valladolid1Girona1;806884
Valladolid1Girona2;808929
Valladolid1Granada1;604454
Valladolid1Granada2;601555
Valladolid1Guadalajara1;246455
Valladolid1Guadalajara2;248450
Valladolid1Huelva1;670412
Valladolid1Huelva2;668778
Valladolid1Huesca1;490165
Valladolid1Huesca2;490045
Valladolid1Jaen1;519567
Valladolid1Jaen2;521801
Valladolid1Leon1;140332
Valladolid1Leon2;139945
Valladolid1Lerida1;569939
Valladolid1Lerida2;568370
Valladolid1Logrono1;256282
Valladolid1Logrono2;255553
Valladolid1Lugo1;346131
Valladolid1Lugo2;344835
Valladolid1Madrid1;193168
Valladolid1Madrid2;194850
Valladolid1Malaga1;724489
Valladolid1Malaga2;723914
Valladolid1Murcia1;592026
Valladolid1Murcia2;592026
Valladolid1Ourense1;347808
Valladolid1Ourense2;348187
Valladolid1Oviedo1;260584
Valladolid1Oviedo2;257852
Valladolid1Palencia1;52929
Valladolid1Palencia2;54978
Valladolid1Pamplona1;331292
Valladolid1Pamplona2;332871
Valladolid1Pontevedra1;458493
Valladolid1Pontevedra2;458106
Valladolid1Salamanca1;117149
Valladolid1Salamanca2;119832
Valladolid1San Sebastian1;336463
Valladolid1San Sebastian2;336463
Valladolid1Santander1;248034
Valladolid1Santander2;247732
Valladolid1Segovia1;115510
Valladolid1Segovia2;114055
Valladolid1Sevilla1;585122
Valladolid1Sevilla2;582156
Valladolid1Soria1;208687
Valladolid1Soria2;208474
Valladolid1Tarragona1;654001
Valladolid1Tarragona2;652744
Valladolid1Teruel1;421718
Valladolid1Teruel2;421718
Valladolid1Toledo1;257948
Valladolid1Toledo2;254942
Valladolid1Valencia1;546137
Valladolid1Valencia2;546204
Valladolid1Valladolid1;0
Valladolid1Valladolid2;522
Valladolid1Vitoria1;236297
Valladolid1Vitoria2;239865
Valladolid1Zamora1;100044
Valladolid1Zamora2;98453
Valladolid1Zaragoza1;419945
Valladolid2A Coru̱a1;435492
Valladolid2A Coru̱a2;436153
Valladolid2Albacete1;449570
Valladolid2Albacete2;449413
Valladolid2Alicante1;612731
Valladolid2Alicante2;612731
Valladolid2Almeria1;730970
Valladolid2Almeria2;730970
Valladolid2Avila1;117607
Valladolid2Avila2;117110
Valladolid2Badajoz1;417854
Valladolid2Badajoz2;452627
Valladolid2Barcelona1;721980
Valladolid2Barcelona2;731899
Valladolid2Bilbao1;280271
Valladolid2Bilbao2;282544
Valladolid2Burgos1;139120
Valladolid2Burgos2;125667
Valladolid2Caceres1;329201
Valladolid2Caceres2;330096
Valladolid2Cadiz1;701148
Valladolid2Cadiz2;701094
Valladolid2Castellon1;611182
Valladolid2Castellon2;611043
Valladolid2Ciudad Real1;373441
Valladolid2Ciudad Real2;391046
Valladolid2Cordoba1;581896
Valladolid2Cordoba2;581616
Valladolid2Cuenca1;357173
Valladolid2Cuenca2;357177
Valladolid2Girona1;806533
Valladolid2Girona2;808578
Valladolid2Granada1;604103
Valladolid2Granada2;601204
Valladolid2Guadalajara1;246104
Valladolid2Guadalajara2;248099
Valladolid2Huelva1;670061
Valladolid2Huelva2;668427
Valladolid2Huesca1;489813
Valladolid2Huesca2;489694
Valladolid2Jaen1;519216
Valladolid2Jaen2;521450
Valladolid2Leon1;139981
Valladolid2Leon2;139594
Valladolid2Lerida1;569588
Valladolid2Lerida2;568019
Valladolid2Logrono1;255930
Valladolid2Logrono2;255202
Valladolid2Lugo1;345779
Valladolid2Lugo2;344484
Valladolid2Madrid1;192817
Valladolid2Madrid2;194498
Valladolid2Malaga1;724138
Valladolid2Malaga2;723563
Valladolid2Murcia1;591675
Valladolid2Murcia2;591675
Valladolid2Ourense1;347457
Valladolid2Ourense2;347835
Valladolid2Oviedo1;260233
Valladolid2Oviedo2;257501
Valladolid2Palencia1;52578
Valladolid2Palencia2;54627
Valladolid2Pamplona1;330940
Valladolid2Pamplona2;332520
Valladolid2Pontevedra1;458142
Valladolid2Pontevedra2;457755
Valladolid2Salamanca1;116798
Valladolid2Salamanca2;119481
Valladolid2San Sebastian1;336112
Valladolid2San Sebastian2;336112
Valladolid2Santander1;247683
Valladolid2Santander2;247381
Valladolid2Segovia1;115159
Valladolid2Segovia2;113704
Valladolid2Sevilla1;584770
Valladolid2Sevilla2;581805
Valladolid2Soria1;209047
Valladolid2Soria2;208833
Valladolid2Tarragona1;653650
Valladolid2Tarragona2;652393
Valladolid2Teruel1;422077
Valladolid2Teruel2;422077
Valladolid2Toledo1;257597
Valladolid2Toledo2;254591
Valladolid2Valencia1;545786
Valladolid2Valencia2;545853
Valladolid2Valladolid1;592
Valladolid2Valladolid2;0
Valladolid2Vitoria1;235946
Valladolid2Vitoria2;239514
Valladolid2Zamora1;99693
Valladolid2Zamora2;98102
Valladolid2Zaragoza1;419593
Vitoria1A Coru̱a1;593724
Vitoria1A Coru̱a2;594385
Vitoria1Albacete1;597410
Vitoria1Albacete2;597253
Vitoria1Alicante1;760571
Vitoria1Alicante2;760571
Vitoria1Almeria1;891955
Vitoria1Almeria2;891955
Vitoria1Avila1;371895
Vitoria1Avila2;371397
Vitoria1Badajoz1;651826
Vitoria1Badajoz2;686599
Vitoria1Barcelona1;560393
Vitoria1Barcelona2;570311
Vitoria1Bilbao1;64379
Vitoria1Bilbao2;66653
Vitoria1Burgos1;108916
Vitoria1Burgos2;114961
Vitoria1Caceres1;563172
Vitoria1Caceres2;564068
Vitoria1Cadiz1;935119
Vitoria1Cadiz2;935066
Vitoria1Castellon1;577453
Vitoria1Castellon2;577314
Vitoria1Ciudad Real1;551854
Vitoria1Ciudad Real2;552031
Vitoria1Cordoba1;742880
Vitoria1Cordoba2;742600
Vitoria1Cuenca1;508901
Vitoria1Cuenca2;508904
Vitoria1Girona1;644946
Vitoria1Girona2;646991
Vitoria1Granada1;765087
Vitoria1Granada2;762188
Vitoria1Guadalajara1;374837
Vitoria1Guadalajara2;374775
Vitoria1Huelva1;904032
Vitoria1Huelva2;902399
Vitoria1Huesca1;328226
Vitoria1Huesca2;328106
Vitoria1Jaen1;680200
Vitoria1Jaen2;682434
Vitoria1Leon1;288605
Vitoria1Leon2;288218
Vitoria1Lerida1;408001
Vitoria1Lerida2;406432
Vitoria1Logrono1;66372
Vitoria1Logrono2;63085
Vitoria1Lugo1;504011
Vitoria1Lugo2;502716
Vitoria1Madrid1;354231
Vitoria1Madrid2;352489
Vitoria1Malaga1;885122
Vitoria1Malaga2;884547
Vitoria1Murcia1;739515
Vitoria1Murcia2;739515
Vitoria1Ourense1;566701
Vitoria1Ourense2;567080
Vitoria1Oviedo1;344895
Vitoria1Oviedo2;344842
Vitoria1Palencia1;199994
Vitoria1Palencia2;200437
Vitoria1Pamplona1;94279
Vitoria1Pamplona2;95858
Vitoria1Pontevedra1;677386
Vitoria1Pontevedra2;676999
Vitoria1Salamanca1;350770
Vitoria1Salamanca2;353453
Vitoria1San Sebastian1;102589
Vitoria1San Sebastian2;102589
Vitoria1Santander1;163040
Vitoria1Santander2;162738
Vitoria1Segovia1;312593
Vitoria1Segovia2;313927
Vitoria1Sevilla1;818742
Vitoria1Sevilla2;815777
Vitoria1Soria1;189168
Vitoria1Soria2;187432
Vitoria1Tarragona1;492062
Vitoria1Tarragona2;490806
Vitoria1Teruel1;431002
Vitoria1Teruel2;431002
Vitoria1Toledo1;427771
Vitoria1Toledo2;424765
Vitoria1Valencia1;570519
Vitoria1Valencia2;573756
Vitoria1Valladolid1;237208
Vitoria1Valladolid2;236728
Vitoria1Vitoria1;0
Vitoria1Vitoria2;3260
Vitoria1Zamora1;333664
Vitoria1Zamora2;332074
Vitoria1Zaragoza1;258006
Vitoria2A Coru̱a1;597577
Vitoria2A Coru̱a2;598238
Vitoria2Albacete1;601262
Vitoria2Albacete2;601105
Vitoria2Alicante1;764424
Vitoria2Alicante2;764424
Vitoria2Almeria1;895807
Vitoria2Almeria2;895807
Vitoria2Avila1;375747
Vitoria2Avila2;375250
Vitoria2Badajoz1;655678
Vitoria2Badajoz2;690452
Vitoria2Barcelona1;564245
Vitoria2Barcelona2;574164
Vitoria2Bilbao1;61945
Vitoria2Bilbao2;64218
Vitoria2Burgos1;112769
Vitoria2Burgos2;118814
Vitoria2Caceres1;567025
Vitoria2Caceres2;567921
Vitoria2Cadiz1;938972
Vitoria2Cadiz2;938919
Vitoria2Castellon1;581305
Vitoria2Castellon2;581166
Vitoria2Ciudad Real1;555706
Vitoria2Ciudad Real2;555883
Vitoria2Cordoba1;746733
Vitoria2Cordoba2;746452
Vitoria2Cuenca1;512753
Vitoria2Cuenca2;512757
Vitoria2Girona1;648798
Vitoria2Girona2;650843
Vitoria2Granada1;768940
Vitoria2Granada2;766041
Vitoria2Guadalajara1;378690
Vitoria2Guadalajara2;378628
Vitoria2Huelva1;907885
Vitoria2Huelva2;906251
Vitoria2Huesca1;265288
Vitoria2Huesca2;265169
Vitoria2Jaen1;684052
Vitoria2Jaen2;686287
Vitoria2Leon1;292457
Vitoria2Leon2;292070
Vitoria2Lerida1;411853
Vitoria2Lerida2;410284
Vitoria2Logrono1;98196
Vitoria2Logrono2;97467
Vitoria2Lugo1;507864
Vitoria2Lugo2;506569
Vitoria2Madrid1;358084
Vitoria2Madrid2;356342
Vitoria2Malaga1;888975
Vitoria2Malaga2;888400
Vitoria2Murcia1;743367
Vitoria2Murcia2;743367
Vitoria2Ourense1;570554
Vitoria2Ourense2;570932
Vitoria2Oviedo1;342461
Vitoria2Oviedo2;342407
Vitoria2Palencia1;203847
Vitoria2Palencia2;204290
