Origen;Destino;Distance_m;Distance_km
Teruel Bus;Granada Bus;550018;550.018
Teruel Bus;Guadalajara Tren;248393;248.393
Teruel Bus;Guadalajara Bus;248056;248.056
Teruel Bus;Huelva Tren;762272;762.272
Teruel Bus;Huelva Bus;760639;760.639
Teruel Bus;Huesca Tren;248074;248.074
Teruel Bus;Huesca Bus;247954;247.954
Teruel Bus;Jaen Tren;468030;468.03
Teruel Bus;Jaen Bus;470264;470.264
Teruel Bus;Leon Tren;551072;551.072
Teruel Bus;Leon Bus;550685;550.685
Teruel Bus;Lerida Tren;319365;319.365
Teruel Bus;Lerida Bus;317796;317.796
Teruel Bus;Logrono Tren;341369;341.369
Teruel Bus;Logrono Bus;342812;342.812
Teruel Bus;Lugo Tren;805838;805.838
Teruel Bus;Lugo Bus;804542;804.542
Teruel Bus;Madrid Tren;306616;306.616
Teruel Bus;Madrid Bus;304874;304.874
Teruel Bus;Malaga Tren;672952;672.952
Teruel Bus;Malaga Bus;672377;672.377
Teruel Bus;Murcia Tren;377644;377.644
Teruel Bus;Murcia Bus;377771;377.771
Teruel Bus;Ourense Tren;807515;807.515
Teruel Bus;Ourense Bus;807894;807.894
Teruel Bus;Oviedo Tren;754686;754.686
Teruel Bus;Oviedo Bus;754633;754.633
Teruel Bus;Palencia Tren;420018;420.018
Teruel Bus;Palencia Bus;420461;420.461
Teruel Bus;Pamplona Tren;353061;353.061
Teruel Bus;Pamplona Bus;349555;349.555
Teruel Bus;Pontevedra Tren;918200;918.2
Teruel Bus;Pontevedra Bus;917813;917.813
Teruel Bus;Salamanca Tren;519564;519.564
Teruel Bus;Salamanca Bus;520928;520.928
Teruel Bus;San Sebastian Tren;436149;436.149
Teruel Bus;Santander Tren;572830;572.83
Teruel Bus;Santander Bus;572528;572.528
Teruel Bus;Segovia Tren;396591;396.591
Teruel Bus;Segovia Bus;397924;397.924
Teruel Bus;Sevilla Tren;663013;663.013
Teruel Bus;Sevilla Bus;666759;666.759
Teruel Bus;Soria Tren;256076;256.076
Teruel Bus;Soria Bus;241638;241.638
Teruel Bus;Tarragona Tren;332530;332.53
Teruel Bus;Tarragona Bus;330836;330.836
Teruel Bus;Teruel Tren;0;0.0
Teruel Bus;Teruel Bus;0;0.0
Teruel Bus;Toledo Tren;323981;323.981
Teruel Bus;Toledo Bus;325912;325.912
Teruel Bus;Valencia Tren;142458;142.458
Teruel Bus;Valencia Bus;145695;145.695
Teruel Bus;Valladolid Tren;422943;422.943
Teruel Bus;Valladolid Bus;425412;425.412
Teruel Bus;Vitoria Tren;432537;432.537
Teruel Bus;Vitoria Bus;436105;436.105
Teruel Bus;Zamora Tren;559751;559.751
Teruel Bus;Zamora Bus;558161;558.161
Teruel Bus;Zaragoza Tren;179058;179.058
Toledo Tren;A Coru̱a Tren;657705;657.705
Toledo Tren;A Coru̱a Bus;658366;658.366
Toledo Tren;Albacete Tren;247515;247.515
Toledo Tren;Albacete Bus;247359;247.359
Toledo Tren;Alicante Tren;411657;411.657
Toledo Tren;Alicante Bus;410677;410.677
Toledo Tren;Almeria Tren;489425;489.425
Toledo Tren;Avila Tren;134253;134.253
Toledo Tren;Avila Bus;176593;176.593
Toledo Tren;Badajoz Tren;370775;370.775
Toledo Tren;Badajoz Bus;365950;365.95
Toledo Tren;Barcelona Tren;684866;684.866
Toledo Tren;Barcelona Bus;694784;694.784
Toledo Tren;Bilbao Tren;469341;469.341
Toledo Tren;Bilbao Bus;471615;471.615
Toledo Tren;Burgos Tren;320488;320.488
Toledo Tren;Burgos Bus;314532;314.532
Toledo Tren;Caceres Tren;265543;265.543
Toledo Tren;Caceres Bus;266439;266.439
Toledo Tren;Cadiz Tren;591893;591.893
Toledo Tren;Cadiz Bus;591840;591.84
Toledo Tren;Castellon Tren;433635;433.635
Toledo Tren;Castellon Bus;433496;433.496
Toledo Tren;Ciudad Real Tren;119209;119.209
Toledo Tren;Ciudad Real Bus;119503;119.503
Toledo Tren;Cordoba Tren;340351;340.351
Toledo Tren;Cordoba Bus;340070;340.07
Toledo Tren;Cuenca Tren;179626;179.626
Toledo Tren;Cuenca Bus;179630;179.63
Toledo Tren;Girona Tren;769418;769.418
Toledo Tren;Girona Bus;771464;771.464
Toledo Tren;Granada Tren;362557;362.557
Toledo Tren;Granada Bus;359658;359.658
Toledo Tren;Guadalajara Tren;128405;128.405
Toledo Tren;Guadalajara Bus;128093;128.093
Toledo Tren;Huelva Tren;583383;583.383
Toledo Tren;Huelva Bus;581750;581.75
Toledo Tren;Huesca Tren;452699;452.699
Toledo Tren;Huesca Bus;452579;452.579
Toledo Tren;Jaen Tren;277670;277.67
Toledo Tren;Jaen Bus;279904;279.904
Toledo Tren;Leon Tren;404309;404.309
Toledo Tren;Leon Bus;403921;403.921
Toledo Tren;Lerida Tren;532474;532.474
Toledo Tren;Lerida Bus;530904;530.904
Toledo Tren;Logrono Tren;398158;398.158
Toledo Tren;Logrono Bus;397429;397.429
Toledo Tren;Lugo Tren;567992;567.992
Toledo Tren;Lugo Bus;566696;566.696
Toledo Tren;Madrid Tren;72225;72.225
Toledo Tren;Madrid Bus;74042;74.042
Toledo Tren;Malaga Tren;482592;482.592
Toledo Tren;Malaga Bus;482017;482.017
Toledo Tren;Murcia Tren;390394;390.394
Toledo Tren;Murcia Bus;390521;390.521
Toledo Tren;Ourense Tren;569669;569.669
Toledo Tren;Ourense Bus;570048;570.048
Toledo Tren;Oviedo Tren;517932;517.932
Toledo Tren;Oviedo Bus;515201;515.201
Toledo Tren;Palencia Tren;328565;328.565
Toledo Tren;Palencia Bus;330614;330.614
Toledo Tren;Pamplona Tren;463117;463.117
Toledo Tren;Pamplona Bus;459611;459.611
Toledo Tren;Pontevedra Tren;680354;680.354
Toledo Tren;Pontevedra Bus;679967;679.967
Toledo Tren;Salamanca Tren;281718;281.718
Toledo Tren;Salamanca Bus;283082;283.082
Toledo Tren;San Sebastian Tren;525182;525.182
Toledo Tren;Santander Tren;523670;523.67
Toledo Tren;Santander Bus;523368;523.368
Toledo Tren;Segovia Tren;158745;158.745
Toledo Tren;Segovia Bus;160078;160.078
Toledo Tren;Sevilla Tren;472653;472.653
Toledo Tren;Sevilla Bus;495128;495.128
Toledo Tren;Soria Tren;296225;296.225
Toledo Tren;Soria Bus;298494;298.494
Toledo Tren;Tarragona Tren;616535;616.535
Toledo Tren;Tarragona Bus;615278;615.278
Toledo Tren;Teruel Tren;325029;325.029
Toledo Tren;Teruel Bus;325029;325.029
Toledo Tren;Toledo Tren;0;0.0
Toledo Tren;Toledo Bus;1160;1.16
Toledo Tren;Valencia Tren;368239;368.239
Toledo Tren;Valencia Bus;368306;368.306
Toledo Tren;Valladolid Tren;256571;256.571
Toledo Tren;Valladolid Bus;256377;256.377
Toledo Tren;Vitoria Tren;425016;425.016
Toledo Tren;Vitoria Bus;428584;428.584
Toledo Tren;Zamora Tren;321905;321.905
Toledo Tren;Zamora Bus;320315;320.315
Toledo Tren;Zaragoza Tren;382061;382.061
Toledo Bus;A Coru̱a Tren;657302;657.302
Toledo Bus;A Coru̱a Bus;657963;657.963
Toledo Bus;Albacete Tren;248174;248.174
Toledo Bus;Albacete Bus;248017;248.017
Toledo Bus;Alicante Tren;412316;412.316
Toledo Bus;Alicante Bus;411335;411.335
Toledo Bus;Almeria Tren;491233;491.233
Toledo Bus;Avila Tren;133850;133.85
Toledo Bus;Avila Bus;176190;176.19
Toledo Bus;Badajoz Tren;370372;370.372
Toledo Bus;Badajoz Bus;365547;365.547
Toledo Bus;Barcelona Tren;684463;684.463
Toledo Bus;Barcelona Bus;694381;694.381
Toledo Bus;Bilbao Tren;468938;468.938
Toledo Bus;Bilbao Bus;471212;471.212
Toledo Bus;Burgos Tren;320085;320.085
Toledo Bus;Burgos Bus;314129;314.129
Toledo Bus;Caceres Tren;265140;265.14
Toledo Bus;Caceres Bus;266036;266.036
Toledo Bus;Cadiz Tren;593702;593.702
Toledo Bus;Cadiz Bus;593649;593.649
Toledo Bus;Castellon Tren;434294;434.294
Toledo Bus;Castellon Bus;434155;434.155
Toledo Bus;Ciudad Real Tren;121018;121.018
Toledo Bus;Ciudad Real Bus;121312;121.312
Toledo Bus;Cordoba Tren;342159;342.159
Toledo Bus;Cordoba Bus;341879;341.879
Toledo Bus;Cuenca Tren;180285;180.285
Toledo Bus;Cuenca Bus;180288;180.288
Toledo Bus;Girona Tren;769015;769.015
Toledo Bus;Girona Bus;771061;771.061
Toledo Bus;Granada Tren;364366;364.366
Toledo Bus;Granada Bus;361467;361.467
Toledo Bus;Guadalajara Tren;128002;128.002
Toledo Bus;Guadalajara Bus;127690;127.69
Toledo Bus;Huelva Tren;582980;582.98
Toledo Bus;Huelva Bus;581347;581.347
Toledo Bus;Huesca Tren;452296;452.296
Toledo Bus;Huesca Bus;452176;452.176
Toledo Bus;Jaen Tren;279479;279.479
Toledo Bus;Jaen Bus;281713;281.713
Toledo Bus;Leon Tren;403906;403.906
Toledo Bus;Leon Bus;403519;403.519
Toledo Bus;Lerida Tren;532071;532.071
Toledo Bus;Lerida Bus;530502;530.502
Toledo Bus;Logrono Tren;397755;397.755
Toledo Bus;Logrono Bus;397026;397.026
Toledo Bus;Lugo Tren;567589;567.589
Toledo Bus;Lugo Bus;566294;566.294
Toledo Bus;Madrid Tren;71822;71.822
Toledo Bus;Madrid Bus;73639;73.639
Toledo Bus;Malaga Tren;484401;484.401
Toledo Bus;Malaga Bus;483826;483.826
Toledo Bus;Murcia Tren;391053;391.053
Toledo Bus;Murcia Bus;391180;391.18
Toledo Bus;Ourense Tren;569266;569.266
Toledo Bus;Ourense Bus;569645;569.645
Toledo Bus;Oviedo Tren;517529;517.529
Toledo Bus;Oviedo Bus;514798;514.798
Toledo Bus;Palencia Tren;328162;328.162
Toledo Bus;Palencia Bus;330211;330.211
Toledo Bus;Pamplona Tren;462714;462.714
Toledo Bus;Pamplona Bus;459208;459.208
Toledo Bus;Pontevedra Tren;679951;679.951
Toledo Bus;Pontevedra Bus;679564;679.564
Toledo Bus;Salamanca Tren;281315;281.315
Toledo Bus;Salamanca Bus;282679;282.679
Toledo Bus;San Sebastian Tren;524779;524.779
Toledo Bus;Santander Tren;523267;523.267
Toledo Bus;Santander Bus;522965;522.965
Toledo Bus;Segovia Tren;158342;158.342
Toledo Bus;Segovia Bus;159675;159.675
Toledo Bus;Sevilla Tren;474462;474.462
Toledo Bus;Sevilla Bus;494725;494.725
Toledo Bus;Soria Tren;295823;295.823
Toledo Bus;Soria Bus;298091;298.091
Toledo Bus;Tarragona Tren;616132;616.132
Toledo Bus;Tarragona Bus;614876;614.876
Toledo Bus;Teruel Tren;325687;325.687
Toledo Bus;Teruel Bus;325687;325.687
Toledo Bus;Toledo Tren;1365;1.365
Toledo Bus;Toledo Bus;0;0.0
Toledo Bus;Valencia Tren;368898;368.898
Toledo Bus;Valencia Bus;368964;368.964
Toledo Bus;Valladolid Tren;256169;256.169
Toledo Bus;Valladolid Bus;255974;255.974
Toledo Bus;Vitoria Tren;424613;424.613
Toledo Bus;Vitoria Bus;428181;428.181
Toledo Bus;Zamora Tren;321502;321.502
Toledo Bus;Zamora Bus;319912;319.912
Toledo Bus;Zaragoza Tren;381658;381.658
Valencia Tren;A Coru̱a Tren;946912;946.912
Valencia Tren;A Coru̱a Bus;947573;947.573
Valencia Tren;Albacete Tren;185376;185.376
Valencia Tren;Albacete Bus;185219;185.219
Valencia Tren;Alicante Tren;165201;165.201
Valencia Tren;Alicante Bus;168559;168.559
Valencia Tren;Almeria Tren;435720;435.72
Valencia Tren;Avila Tren;466298;466.298
Valencia Tren;Avila Bus;465800;465.8
Valencia Tren;Badajoz Tren;735717;735.717
Valencia Tren;Badajoz Bus;730892;730.892
Valencia Tren;Barcelona Tren;349235;349.235
Valencia Tren;Barcelona Bus;354243;354.243
Valencia Tren;Bilbao Tren;612870;612.87
Valencia Tren;Bilbao Bus;615144;615.144
Valencia Tren;Burgos Tren;591041;591.041
Valencia Tren;Burgos Bus;585085;585.085
Valencia Tren;Caceres Tren;630486;630.486
Valencia Tren;Caceres Bus;631382;631.382
Valencia Tren;Cadiz Tren;772359;772.359
Valencia Tren;Cadiz Bus;772305;772.305
Valencia Tren;Castellon Tren;75535;75.535
Valencia Tren;Castellon Bus;75396;75.396
Valencia Tren;Ciudad Real Tren;350642;350.642
Valencia Tren;Ciudad Real Bus;350819;350.819
Valencia Tren;Cordoba Tren;520816;520.816
Valencia Tren;Cordoba Bus;520535;520.535
Valencia Tren;Cuenca Tren;198653;198.653
Valencia Tren;Cuenca Bus;198416;198.416
Valencia Tren;Girona Tren;443809;443.809
Valencia Tren;Girona Bus;445854;445.854
Valencia Tren;Granada Tren;495296;495.296
Valencia Tren;Granada Bus;495694;495.694
Valencia Tren;Guadalajara Tren;388981;388.981
Valencia Tren;Guadalajara Bus;388670;388.67
Valencia Tren;Huelva Tren;752377;752.377
Valencia Tren;Huelva Bus;750744;750.744
Valencia Tren;Huesca Tren;386774;386.774
Valencia Tren;Huesca Bus;386655;386.655
Valencia Tren;Jaen Tren;458135;458.135
Valencia Tren;Jaen Bus;460369;460.369
Valencia Tren;Leon Tren;693516;693.516
Valencia Tren;Leon Bus;693129;693.129
Valencia Tren;Lerida Tren;314080;314.08
Valencia Tren;Lerida Bus;312511;312.511
Valencia Tren;Logrono Tren;480069;480.069
Valencia Tren;Logrono Bus;481513;481.513
Valencia Tren;Lugo Tren;857199;857.199
Valencia Tren;Lugo Bus;855904;855.904
Valencia Tren;Madrid Tren;353895;353.895
Valencia Tren;Madrid Bus;352811;352.811
Valencia Tren;Malaga Tren;625330;625.33
Valencia Tren;Malaga Bus;624755;624.755
Valencia Tren;Murcia Tren;227574;227.574
Valencia Tren;Murcia Bus;227701;227.701
Valencia Tren;Ourense Tren;858877;858.877
Valencia Tren;Ourense Bus;859255;859.255
Valencia Tren;Oviedo Tren;807140;807.14
Valencia Tren;Oviedo Bus;804408;804.408
Valencia Tren;Palencia Tren;590066;590.066
Valencia Tren;Palencia Bus;590509;590.509
Valencia Tren;Pamplona Tren;491762;491.762
Valencia Tren;Pamplona Bus;488256;488.256
Valencia Tren;Pontevedra Tren;969562;969.562
Valencia Tren;Pontevedra Bus;969175;969.175
Valencia Tren;Salamanca Tren;570925;570.925
Valencia Tren;Salamanca Bus;572289;572.289
Valencia Tren;San Sebastian Tren;574850;574.85
Valencia Tren;Santander Tren;711531;711.531
Valencia Tren;Santander Bus;711229;711.229
Valencia Tren;Segovia Tren;447952;447.952
Valencia Tren;Segovia Bus;449286;449.286
Valencia Tren;Sevilla Tren;653118;653.118
Valencia Tren;Sevilla Bus;656864;656.864
Valencia Tren;Soria Tren;394776;394.776
Valencia Tren;Soria Bus;380339;380.339
Valencia Tren;Tarragona Tren;260056;260.056
Valencia Tren;Tarragona Bus;258362;258.362
Valencia Tren;Teruel Tren;141906;141.906
Valencia Tren;Teruel Bus;141906;141.906
Valencia Tren;Toledo Tren;367305;367.305
Valencia Tren;Toledo Bus;369237;369.237
Valencia Tren;Valencia Tren;0;0.0
Valencia Tren;Valencia Bus;3615;3.615
Valencia Tren;Valladolid Tren;545779;545.779
Valencia Tren;Valladolid Bus;545584;545.584
Valencia Tren;Vitoria Tren;571238;571.238
Valencia Tren;Vitoria Bus;574805;574.805
Valencia Tren;Zamora Tren;611113;611.113
Valencia Tren;Zamora Bus;609522;609.522
Valencia Tren;Zaragoza Tren;317759;317.759
Valencia Bus;A Coru̱a Tren;946455;946.455
Valencia Bus;A Coru̱a Bus;947117;947.117
Valencia Bus;Albacete Tren;188200;188.2
Valencia Bus;Albacete Bus;188043;188.043
Valencia Bus;Alicante Tren;168025;168.025
Valencia Bus;Alicante Bus;171384;171.384
Valencia Bus;Almeria Tren;438545;438.545
Valencia Bus;Avila Tren;465841;465.841
Valencia Bus;Avila Bus;465343;465.343
Valencia Bus;Badajoz Tren;735260;735.26
Valencia Bus;Badajoz Bus;730436;730.436
Valencia Bus;Barcelona Tren;352173;352.173
Valencia Bus;Barcelona Bus;357181;357.181
Valencia Bus;Bilbao Tren;616504;616.504
Valencia Bus;Bilbao Bus;618777;618.777
Valencia Bus;Burgos Tren;590584;590.584
Valencia Bus;Burgos Bus;584628;584.628
Valencia Bus;Caceres Tren;630029;630.029
Valencia Bus;Caceres Bus;630925;630.925
Valencia Bus;Cadiz Tren;771902;771.902
Valencia Bus;Cadiz Bus;771848;771.848
Valencia Bus;Castellon Tren;78473;78.473
Valencia Bus;Castellon Bus;78334;78.334
Valencia Bus;Ciudad Real Tren;350185;350.185
Valencia Bus;Ciudad Real Bus;350362;350.362
Valencia Bus;Cordoba Tren;520359;520.359
Valencia Bus;Cordoba Bus;520078;520.078
Valencia Bus;Cuenca Tren;198197;198.197
Valencia Bus;Cuenca Bus;197959;197.959
Valencia Bus;Girona Tren;446747;446.747
Valencia Bus;Girona Bus;448792;448.792
Valencia Bus;Granada Tren;498121;498.121
Valencia Bus;Granada Bus;498519;498.519
Valencia Bus;Guadalajara Tren;388524;388.524
Valencia Bus;Guadalajara Bus;388213;388.213
Valencia Bus;Huelva Tren;751921;751.921
Valencia Bus;Huelva Bus;750287;750.287
Valencia Bus;Huesca Tren;390408;390.408
Valencia Bus;Huesca Bus;390288;390.288
Valencia Bus;Jaen Tren;457678;457.678
Valencia Bus;Jaen Bus;459912;459.912
Valencia Bus;Leon Tren;693059;693.059
Valencia Bus;Leon Bus;692672;692.672
Valencia Bus;Lerida Tren;317018;317.018
Valencia Bus;Lerida Bus;315449;315.449
Valencia Bus;Logrono Tren;483703;483.703
Valencia Bus;Logrono Bus;485146;485.146
Valencia Bus;Lugo Tren;856743;856.743
Valencia Bus;Lugo Bus;855447;855.447
Valencia Bus;Madrid Tren;353439;353.439
Valencia Bus;Madrid Bus;352354;352.354
Valencia Bus;Malaga Tren;628155;628.155
Valencia Bus;Malaga Bus;627580;627.58
Valencia Bus;Murcia Tren;230399;230.399
Valencia Bus;Murcia Bus;230526;230.526
Valencia Bus;Ourense Tren;858420;858.42
Valencia Bus;Ourense Bus;858799;858.799
Valencia Bus;Oviedo Tren;806683;806.683
Valencia Bus;Oviedo Bus;803952;803.952
Valencia Bus;Palencia Tren;589609;589.609
Valencia Bus;Palencia Bus;590053;590.053
Valencia Bus;Pamplona Tren;495395;495.395
Valencia Bus;Pamplona Bus;491889;491.889
Valencia Bus;Pontevedra Tren;969105;969.105
Valencia Bus;Pontevedra Bus;968718;968.718
Valencia Bus;Salamanca Tren;570468;570.468
Valencia Bus;Salamanca Bus;571832;571.832
Valencia Bus;San Sebastian Tren;578483;578.483
Valencia Bus;Santander Tren;715164;715.164
Valencia Bus;Santander Bus;714862;714.862
Valencia Bus;Segovia Tren;447495;447.495
Valencia Bus;Segovia Bus;448829;448.829
Valencia Bus;Sevilla Tren;652661;652.661
Valencia Bus;Sevilla Bus;656408;656.408
Valencia Bus;Soria Tren;398410;398.41
Valencia Bus;Soria Bus;383972;383.972
Valencia Bus;Tarragona Tren;262994;262.994
Valencia Bus;Tarragona Bus;261300;261.3
Valencia Bus;Teruel Tren;145540;145.54
Valencia Bus;Teruel Bus;145540;145.54
Valencia Bus;Toledo Tren;366849;366.849
Valencia Bus;Toledo Bus;368780;368.78
Valencia Bus;Valencia Tren;3207;3.207
Valencia Bus;Valencia Bus;0;0.0
Valencia Bus;Valladolid Tren;545322;545.322
Valencia Bus;Valladolid Bus;545128;545.128
Valencia Bus;Vitoria Tren;574871;574.871
Valencia Bus;Vitoria Bus;578439;578.439
Valencia Bus;Zamora Tren;610656;610.656
Valencia Bus;Zamora Bus;609065;609.065
Valencia Bus;Zaragoza Tren;321392;321.392
Valladolid Tren;A Coru̱a Tren;435843;435.843
Valladolid Tren;A Coru̱a Bus;436504;436.504
Valladolid Tren;Albacete Tren;449921;449.921
Valladolid Tren;Albacete Bus;449764;449.764
Valladolid Tren;Alicante Tren;614063;614.063
Valladolid Tren;Alicante Bus;613082;613.082
Valladolid Tren;Almeria Tren;731321;731.321
Valladolid Tren;Avila Tren;117959;117.959
Valladolid Tren;Avila Bus;117461;117.461
Valladolid Tren;Badajoz Tren;413037;413.037
Valladolid Tren;Badajoz Bus;415740;415.74
Valladolid Tren;Barcelona Tren;722332;722.332
Valladolid Tren;Barcelona Bus;732250;732.25
Valladolid Tren;Bilbao Tren;280622;280.622
Valladolid Tren;Bilbao Bus;282896;282.896
Valladolid Tren;Burgos Tren;139471;139.471
Valladolid Tren;Burgos Bus;126018;126.018
Valladolid Tren;Caceres Tren;329552;329.552
Valladolid Tren;Caceres Bus;330448;330.448
Valladolid Tren;Cadiz Tren;701499;701.499
Valladolid Tren;Cadiz Bus;701446;701.446
Valladolid Tren;Castellon Tren;611533;611.533
Valladolid Tren;Castellon Bus;611394;611.394
Valladolid Tren;Ciudad Real Tren;373792;373.792
Valladolid Tren;Ciudad Real Bus;391398;391.398
Valladolid Tren;Cordoba Tren;582247;582.247
Valladolid Tren;Cordoba Bus;581967;581.967
Valladolid Tren;Cuenca Tren;357525;357.525
Valladolid Tren;Cuenca Bus;357528;357.528
Valladolid Tren;Girona Tren;806884;806.884
Valladolid Tren;Girona Bus;808929;808.929
Valladolid Tren;Granada Tren;604454;604.454
Valladolid Tren;Granada Bus;601555;601.555
Valladolid Tren;Guadalajara Tren;246455;246.455
Valladolid Tren;Guadalajara Bus;248450;248.45
Valladolid Tren;Huelva Tren;670412;670.412
Valladolid Tren;Huelva Bus;668778;668.778
Valladolid Tren;Huesca Tren;490165;490.165
Valladolid Tren;Huesca Bus;490045;490.045
Valladolid Tren;Jaen Tren;519567;519.567
Valladolid Tren;Jaen Bus;521801;521.801
Valladolid Tren;Leon Tren;140332;140.332
Valladolid Tren;Leon Bus;139945;139.945
Valladolid Tren;Lerida Tren;569939;569.939
Valladolid Tren;Lerida Bus;568370;568.37
Valladolid Tren;Logrono Tren;256282;256.282
Valladolid Tren;Logrono Bus;255553;255.553
Valladolid Tren;Lugo Tren;346131;346.131
Valladolid Tren;Lugo Bus;344835;344.835
Valladolid Tren;Madrid Tren;193168;193.168
Valladolid Tren;Madrid Bus;194850;194.85
Valladolid Tren;Malaga Tren;724489;724.489
Valladolid Tren;Malaga Bus;723914;723.914
Valladolid Tren;Murcia Tren;592800;592.8
Valladolid Tren;Murcia Bus;592927;592.927
Valladolid Tren;Ourense Tren;347808;347.808
Valladolid Tren;Ourense Bus;348187;348.187
Valladolid Tren;Oviedo Tren;260584;260.584
Valladolid Tren;Oviedo Bus;257852;257.852
Valladolid Tren;Palencia Tren;52929;52.929
Valladolid Tren;Palencia Bus;54978;54.978
Valladolid Tren;Pamplona Tren;331292;331.292
Valladolid Tren;Pamplona Bus;332871;332.871
Valladolid Tren;Pontevedra Tren;458493;458.493
Valladolid Tren;Pontevedra Bus;458106;458.106
Valladolid Tren;Salamanca Tren;117149;117.149
Valladolid Tren;Salamanca Bus;119832;119.832
Valladolid Tren;San Sebastian Tren;336463;336.463
Valladolid Tren;Santander Tren;248034;248.034
Valladolid Tren;Santander Bus;247732;247.732
Valladolid Tren;Segovia Tren;115510;115.51
Valladolid Tren;Segovia Bus;114055;114.055
Valladolid Tren;Sevilla Tren;585122;585.122
Valladolid Tren;Sevilla Bus;582156;582.156
Valladolid Tren;Soria Tren;208687;208.687
Valladolid Tren;Soria Bus;208474;208.474
Valladolid Tren;Tarragona Tren;654001;654.001
Valladolid Tren;Tarragona Bus;652744;652.744
Valladolid Tren;Teruel Tren;421718;421.718
Valladolid Tren;Teruel Bus;421718;421.718
Valladolid Tren;Toledo Tren;257948;257.948
Valladolid Tren;Toledo Bus;254942;254.942
Valladolid Tren;Valencia Tren;546137;546.137
Valladolid Tren;Valencia Bus;546204;546.204
Valladolid Tren;Valladolid Tren;0;0.0
Valladolid Tren;Valladolid Bus;522;0.522
Valladolid Tren;Vitoria Tren;236297;236.297
Valladolid Tren;Vitoria Bus;239865;239.865
Valladolid Tren;Zamora Tren;100044;100.044
Valladolid Tren;Zamora Bus;98453;98.453
Valladolid Tren;Zaragoza Tren;419945;419.945
Valladolid Bus;A Coru̱a Tren;435492;435.492
Valladolid Bus;A Coru̱a Bus;436153;436.153
Valladolid Bus;Albacete Tren;449570;449.57
Valladolid Bus;Albacete Bus;449413;449.413
Valladolid Bus;Alicante Tren;613712;613.712
Valladolid Bus;Alicante Bus;612731;612.731
Valladolid Bus;Almeria Tren;730970;730.97
Valladolid Bus;Avila Tren;117607;117.607
Valladolid Bus;Avila Bus;117110;117.11
Valladolid Bus;Badajoz Tren;412686;412.686
Valladolid Bus;Badajoz Bus;415389;415.389
Valladolid Bus;Barcelona Tren;721980;721.98
Valladolid Bus;Barcelona Bus;731899;731.899
Valladolid Bus;Bilbao Tren;280271;280.271
Valladolid Bus;Bilbao Bus;282544;282.544
Valladolid Bus;Burgos Tren;139120;139.12
Valladolid Bus;Burgos Bus;125667;125.667
Valladolid Bus;Caceres Tren;329201;329.201
Valladolid Bus;Caceres Bus;330096;330.096
Valladolid Bus;Cadiz Tren;701148;701.148
