name,formatted_address,latitude,longitude
Estación de carga de vehículos eléctricos,"20004 San Sebastián, Gipuzkoa",43.3202505,-1.9839598999999999
Estación de carga de vehículos eléctricos,"20001 San Sebastián, Gipuzkoa",43.323935299999995,-1.9717761000000003
Iberdrola Estación de carga,"Marqués de Arriluce e Ibarra Kalea, 3006, 48992 Getxo, Bizkaia",43.3403161,-3.0162236
Estación Carga Vehículos Eléctricos,"Tartanga Kalea, 28, 48950 Altzaga, Bizkaia",43.306994,-2.9736385
Iberdrola Clientes Charging Station,"Begiristain Doktorea Pasealekua, 75, 20014 Donostia, Gipuzkoa",43.297227,-1.9662419999999998
IBIL Charging Station,"Portal de Elorriaga Kalea, 17, 01003 Gasteiz, Araba",42.8494606,-2.6485874
Wenea Estación de carga,"Arraiz Bidea, 116, 48002 Bilbo, Bizkaia",43.2415141,-2.9604141
IBIL Charging Station,"Minasoroeta Kalea, 4, 20280 Hondarribia, Gipuzkoa",43.361584,-1.793754
Charge and Parking Estación de carga,"Lugar Arranomendia, 922, 20240, SS",43.0465532,-2.1848857
Endesa Estación de carga,"Av. la Constitución, 2A, 39700 Castro Urdiales, Cantabria",43.382309899999996,-3.2176
IBIL Charging Station,"Gipuzkoa Etorb., 11 Musakola Auzoa Auzoa, 20500 Arrasate, Gipuzkoa",43.071915000000004,-2.4729509999999997
Estación Carga Vehículos,"Leizaola Lehendakariaren Kalea, 5, 48011 Bilbo, Bizkaia",43.2671375,-2.9395814
IBIL Charging Station,"Azkue Kalea, 1, 48902 Barakaldo, Bizkaia",43.290411999999996,-2.988979
Iberdrola Clientes Charging Station,"Abandoibarra Etorb., 4, 48001 Bilbo, Bizkaia",43.266743,-2.94465
Electrolinera. Estacion de carga eléctrica coche,"Etxaniz Suhiltzailearen Plaza, 48010 Bilbo, Bizkaia",43.25862070000001,-2.940371
Estación de carga eléctrica coches y motos,"Iturriondo Kalea, 8, 48940 Leioa, Bizkaia",43.317686200000004,-2.9917118
IBIL Charging Station,"Arriquíbar Plaza, 4, 48010 Bilbo, Bizkaia",43.25976,-2.937051
IBIL Charging Station,"Araba Kalea, 43b, 20800 Zarautz, Gipuzkoa",43.281403000000005,-2.16392
IBIL Charging Station,"5BIS, Maria Diaz de Haro Kalea, 48920 Portugalete",43.32241,-3.018838
IBIL Charging Station,"Albert Einstein Kalea, 25, 01510 Gasteiz, Araba",42.9112354,-2.6666336
Estación de carga eléctrica coches y motos,"Begoñako Andra Maria Kalea, 47, 48006 Bilbo, Bizkaia",43.259590100000004,-2.9143576
IBIL Charging Station,"Otaola Hiribidea, 5, 20600 Eibar, Gipuzkoa",43.182790000000004,-2.480759
Fenie Energía Estación de carga,"26330, La Rioja",42.53985000000001,-2.7785177000000005
IBIL Charging Station,"48004 Bilbao, Vizcaya",43.248309899999995,-2.905264
IBIL Charging Station,"Goiru Kalea, 1b, 20500 Arrasate, Gipuzkoa",43.062134,-2.504542
IBIL Charging Station,"N-634, 2, 48220 Abadiño, BI",43.171646,-2.6172209
Iberdrola Clientes Charging Station,"Gernika Lorategia, 25, 48003 Bilbo, Bizkaia",43.249049600000006,-2.9265357999999995
IBIL Charging Station,"GI-631, 2, 20720 Azkoitia, SS",43.17207,-2.30361
IBIL Charging Station,"Zarautz Kalea, 136, 20018 Donostia, Gipuzkoa",43.30096279999999,-2.0022566000000004
IBIL Charging Station,"Gregorio de la Revilla Zumarkalea, 54, 48009 Bilbo, Bizkaia",43.260933,-2.94057
IBIL Charging Station,"Zabalgune Plaza, 13, 48009 Bilbo, Bizkaia",43.263490000000004,-2.931105
IBIL Charging Station,"9 Kalea, Iturriondo Kalea, 48940 Leioa",43.318126899999996,-2.992554
IBIL Charging Station,"Ubitarte Plaza, 1, 20870 Elgoibar, Gipuzkoa",43.213521,-2.4167971
Iberdrola Clientes Charging Station,"GI-627, 20500 Arrasate, SS",43.048716999999996,-2.497361
IBIL Charging Station,"Arantzazuko Ama Kalea, 1, 20569 Oñati, Gipuzkoa",43.028366,-2.409438
IBIL Charging Station,"Urkixo Zumarkalea, 19, 48008 Bilbo, Bizkaia",43.25996,-2.93222
IBIL Charging Station,"Polígono Parque Tecnológico, 48170 Zamudio, BI",43.28963220000001,-2.8590636000000003
Carga de vehículos electrícos Carrefour,"48910, BI",43.300306799999994,-3.0028701
IBIL Charging Station,"Gregorio Ordoñez Kalea, 20011 Donostia, Gipuzkoa",43.305283,-1.973914
IBIL Charging Station,"Herrandarren Kalea, 17, 01003 Gasteiz, Araba",42.84850489999999,-2.6654953
Recarga eléctrica de coches y motos,"Calle Prado Viejo, 70, 26007 Logroño, La Rioja",42.45278829999999,-2.4717361
Fenie Energia Charging Station,"Lugar Laranga, 5B, 20830 Laranga Auzoa, SS",43.304343599999996,-2.3636381
IBIL Charging Station,"Erribera Etorbidea, 48903 Barakaldo, Bizkaia",43.2934494,-3.0061134
Tesla Supercharger Rivabellosa,"Pol., Industrial la Coba Poligonoa, 1303, Álava",42.7011818,-2.9194399
IBIL Charging Station,"Mikeletegi Pasealekua, 53, 20009 Donostia, Gipuzkoa",43.29163399999999,-1.9854217
Tesla Destination Charger,"Carretera nacional 1 Km 364, El Parador Kalea, 14, 01192 Argomaniz, Araba",42.8678842,-2.5415086
IBIL Charging Station,"12 Plaza Norberto Resa, 01004 Gasteiz",42.841,-2.6666
Iberdrola Clientes Charging Station,"Av. de Burgos, 49, 26006 Logroño, La Rioja",42.4615534,-2.4692679
Tesla Destination Charger,"Aientsa Auzoa, 50, 31790 Arantza, Navarre",43.18927499999999,-1.7438865000000001
