Origen;Destino;Distance_m;Distance_km
Palencia Tren;Burgos Bus;89569;89569
Palencia Tren;Caceres Tren;378798;378798
Palencia Tren;Caceres Bus;379694;379694
Palencia Tren;Cadiz Tren;750745;750745
Palencia Tren;Cadiz Bus;750692;750692
Palencia Tren;Castellon Tren;565997;565997
Palencia Tren;Castellon Bus;565858;565858
Palencia Tren;Ciudad Real Tren;445551;445551
Palencia Tren;Ciudad Real Bus;463157;463157
Palencia Tren;Cordoba Tren;654007;654007
Palencia Tren;Cordoba Bus;653726;653726
Palencia Tren;Cuenca Tren;402416;402416
Palencia Tren;Cuenca Bus;402420;402.42
Palencia Tren;Girona Tren;770435;770435
Palencia Tren;Girona Bus;772480;772.48
Palencia Tren;Granada Tren;676214;676214
Palencia Tren;Granada Bus;673315;673315
Palencia Tren;Guadalajara Tren;268352;268352
Palencia Tren;Guadalajara Bus;268291;268291
Palencia Tren;Huelva Tren;719658;719658
Palencia Tren;Huelva Bus;718025;718025
Palencia Tren;Huesca Tren;453715;453715
Palencia Tren;Huesca Bus;453596;453596
Palencia Tren;Jaen Tren;591326;591326
Palencia Tren;Jaen Bus;593560;593.56
Palencia Tren;Leon Tren;119936;119936
Palencia Tren;Leon Bus;119549;119549
Palencia Tren;Lerida Tren;533490;533.49
Palencia Tren;Lerida Bus;531921;531921
Palencia Tren;Logrono Tren;219832;219832
Palencia Tren;Logrono Bus;219104;219104
Palencia Tren;Lugo Tren;335343;335343
Palencia Tren;Lugo Bus;334048;334048
Palencia Tren;Madrid Tren;264927;264927
Palencia Tren;Madrid Bus;266609;266609
Palencia Tren;Malaga Tren;796249;796249
Palencia Tren;Malaga Bus;795674;795674
Palencia Tren;Murcia Tren;664559;664559
Palencia Tren;Murcia Bus;664686;664686
Palencia Tren;Ourense Tren;342268;342268
Palencia Tren;Ourense Bus;342647;342647
Palencia Tren;Oviedo Tren;240004;240004
Palencia Tren;Oviedo Bus;237272;237272
Palencia Tren;Palencia Tren;0;0.0
Palencia Tren;Palencia Bus;424;424
Palencia Tren;Pamplona Tren;294842;294842
Palencia Tren;Pamplona Bus;296422;296422
Palencia Tren;Pontevedra Tren;452953;452953
Palencia Tren;Pontevedra Bus;452566;452566
Palencia Tren;Salamanca Tren;166396;166396
Palencia Tren;Salamanca Bus;169079;169079
Palencia Tren;San Sebastian Tren;300014;300014
Palencia Tren;Santander Tren;200374;200374
Palencia Tren;Santander Bus;200072;200072
Palencia Tren;Segovia Tren;165409;165409
Palencia Tren;Segovia Bus;163953;163953
Palencia Tren;Sevilla Tren;634368;634368
Palencia Tren;Sevilla Bus;631403;631403
Palencia Tren;Soria Tren;206516;206516
Palencia Tren;Soria Bus;206302;206302
Palencia Tren;Tarragona Tren;617552;617552
Palencia Tren;Tarragona Bus;616295;616295
Palencia Tren;Teruel Tren;419547;419547
Palencia Tren;Teruel Bus;419547;419547
Palencia Tren;Toledo Tren;329708;329708
Palencia Tren;Toledo Bus;326702;326702
Palencia Tren;Valencia Tren;591029;591029
Palencia Tren;Valencia Bus;591096;591096
Palencia Tren;Valladolid Tren;52834;52834
Palencia Tren;Valladolid Bus;52354;52354
Palencia Tren;Vitoria Tren;199848;199848
Palencia Tren;Vitoria Bus;203416;203416
Palencia Tren;Zamora Tren;149290;149.29
Palencia Tren;Zamora Bus;147700;147.7
Palencia Tren;Zaragoza Tren;383495;383495
Palencia Bus;A Corunia Tren;424876;424876
Palencia Bus;A Corunia Bus;425538;425538
Palencia Bus;Albacete Tren;523665;523665
Palencia Bus;Albacete Bus;523508;523508
Palencia Bus;Alicante Tren;687807;687807
Palencia Bus;Alicante Bus;686826;686826
Palencia Bus;Almeria Tren;805065;805065
Palencia Bus;Avila Tren;189505;189505
Palencia Bus;Avila Bus;189007;189007
Palencia Bus;Badajoz Tren;464268;464268
Palencia Bus;Badajoz Bus;466971;466971
Palencia Bus;Barcelona Tren;686971;686971
Palencia Bus;Barcelona Bus;696889;696889
Palencia Bus;Bilbao Tren;245262;245262
Palencia Bus;Bilbao Bus;247535;247535
Palencia Bus;Burgos Tren;104111;104111
Palencia Bus;Burgos Bus;90658;90658
Palencia Bus;Caceres Tren;380782;380782
Palencia Bus;Caceres Bus;381678;381678
Palencia Bus;Cadiz Tren;752730;752.73
Palencia Bus;Cadiz Bus;752676;752676
Palencia Bus;Castellon Tren;567086;567086
Palencia Bus;Castellon Bus;566947;566947
Palencia Bus;Ciudad Real Tren;447535;447535
Palencia Bus;Ciudad Real Bus;465141;465141
Palencia Bus;Cordoba Tren;655991;655991
Palencia Bus;Cordoba Bus;655710;655.71
Palencia Bus;Cuenca Tren;403505;403505
Palencia Bus;Cuenca Bus;403508;403508
Palencia Bus;Girona Tren;771524;771524
Palencia Bus;Girona Bus;773569;773569
Palencia Bus;Granada Tren;678198;678198
Palencia Bus;Granada Bus;675299;675299
Palencia Bus;Guadalajara Tren;269441;269441
Palencia Bus;Guadalajara Bus;269379;269379
Palencia Bus;Huelva Tren;721642;721642
Palencia Bus;Huelva Bus;720009;720009
Palencia Bus;Huesca Tren;454804;454804
Palencia Bus;Huesca Bus;454685;454685
Palencia Bus;Jaen Tren;593310;593.31
Palencia Bus;Jaen Bus;595544;595544
Palencia Bus;Leon Tren;119757;119757
Palencia Bus;Leon Bus;119370;119.37
Palencia Bus;Lerida Tren;534579;534579
Palencia Bus;Lerida Bus;533010;533.01
Palencia Bus;Logrono Tren;220921;220921
Palencia Bus;Logrono Bus;220192;220192
Palencia Bus;Lugo Tren;335164;335164
Palencia Bus;Lugo Bus;333868;333868
Palencia Bus;Madrid Tren;266912;266912
Palencia Bus;Madrid Bus;268593;268593
Palencia Bus;Malaga Tren;798233;798233
Palencia Bus;Malaga Bus;797658;797658
Palencia Bus;Murcia Tren;666543;666543
Palencia Bus;Murcia Bus;666671;666671
Palencia Bus;Ourense Tren;342089;342089
Palencia Bus;Ourense Bus;342468;342468
Palencia Bus;Oviedo Tren;239824;239824
Palencia Bus;Oviedo Bus;237093;237093
Palencia Bus;Palencia Tren;259;259
Palencia Bus;Palencia Bus;0;0.0
Palencia Bus;Pamplona Tren;295931;295931
Palencia Bus;Pamplona Bus;297510;297.51
Palencia Bus;Pontevedra Tren;452774;452774
Palencia Bus;Pontevedra Bus;452387;452387
Palencia Bus;Salamanca Tren;168380;168.38
Palencia Bus;Salamanca Bus;171063;171063
Palencia Bus;San Sebastian Tren;301102;301102
Palencia Bus;Santander Tren;200408;200408
Palencia Bus;Santander Bus;200106;200106
Palencia Bus;Segovia Tren;167393;167393
Palencia Bus;Segovia Bus;165937;165937
Palencia Bus;Sevilla Tren;636352;636352
Palencia Bus;Sevilla Bus;633387;633387
Palencia Bus;Soria Tren;207605;207605
Palencia Bus;Soria Bus;207391;207391
Palencia Bus;Tarragona Tren;618641;618641
Palencia Bus;Tarragona Bus;617384;617384
Palencia Bus;Teruel Tren;420635;420635
Palencia Bus;Teruel Bus;420635;420635
Palencia Bus;Toledo Tren;331692;331692
Palencia Bus;Toledo Bus;328686;328686
Palencia Bus;Valencia Tren;592118;592118
Palencia Bus;Valencia Bus;592185;592185
Palencia Bus;Valladolid Tren;54818;54818
Palencia Bus;Valladolid Bus;54338;54338
Palencia Bus;Vitoria Tren;200937;200937
Palencia Bus;Vitoria Bus;204504;204504
Palencia Bus;Zamora Tren;151275;151275
Palencia Bus;Zamora Bus;149684;149684
Palencia Bus;Zaragoza Tren;384584;384584
Pamplona Tren;A Corunia Tren;688303;688303
Pamplona Tren;A Corunia Bus;688964;688964
Pamplona Tren;Albacete Tren;624619;624619
Pamplona Tren;Albacete Bus;624462;624462
Pamplona Tren;Alicante Tren;663852;663852
Pamplona Tren;Alicante Bus;667210;667.21
Pamplona Tren;Almeria Tren;934371;934371
Pamplona Tren;Avila Tren;466474;466474
Pamplona Tren;Avila Bus;465976;465976
Pamplona Tren;Badajoz Tren;741236;741236
Pamplona Tren;Badajoz Bus;743940;743.94
Pamplona Tren;Barcelona Tren;480912;480912
Pamplona Tren;Barcelona Bus;490831;490831
Pamplona Tren;Bilbao Tren;152983;152983
Pamplona Tren;Bilbao Bus;155256;155256
Pamplona Tren;Burgos Tren;203495;203495
Pamplona Tren;Burgos Bus;209540;209.54
Pamplona Tren;Caceres Tren;657751;657751
Pamplona Tren;Caceres Bus;658647;658647
Pamplona Tren;Cadiz Tren;1029698;1029698
Pamplona Tren;Cadiz Bus;1029645;1029645
Pamplona Tren;Castellon Tren;497972;497972
Pamplona Tren;Castellon Bus;497833;497833
Pamplona Tren;Ciudad Real Tren;587636;587636
Pamplona Tren;Ciudad Real Bus;587813;587813
Pamplona Tren;Cordoba Tren;778663;778663
Pamplona Tren;Cordoba Bus;778382;778382
Pamplona Tren;Cuenca Tren;436658;436658
Pamplona Tren;Cuenca Bus;436661;436661
Pamplona Tren;Girona Tren;565465;565465
Pamplona Tren;Girona Bus;567510;567.51
Pamplona Tren;Granada Tren;800870;800.87
Pamplona Tren;Granada Bus;797971;797971
Pamplona Tren;Guadalajara Tren;335957;335957
Pamplona Tren;Guadalajara Bus;335620;335.62
Pamplona Tren;Huelva Tren;998611;998611
Pamplona Tren;Huelva Bus;996978;996978
Pamplona Tren;Huesca Tren;166945;166945
Pamplona Tren;Huesca Bus;166825;166825
Pamplona Tren;Jaen Tren;715982;715982
Pamplona Tren;Jaen Bus;718216;718216
Pamplona Tren;Leon Tren;383184;383184
Pamplona Tren;Leon Bus;382797;382797
Pamplona Tren;Lerida Tren;328520;328.52
Pamplona Tren;Lerida Bus;326951;326951
Pamplona Tren;Logrono Tren;86792;86792
Pamplona Tren;Logrono Bus;88235;88235
Pamplona Tren;Lugo Tren;598590;598.59
Pamplona Tren;Lugo Bus;597295;597295
Pamplona Tren;Madrid Tren;394181;394181
Pamplona Tren;Madrid Bus;392438;392438
Pamplona Tren;Malaga Tren;920905;920905
Pamplona Tren;Malaga Bus;920330;920.33
Pamplona Tren;Murcia Tren;726225;726225
Pamplona Tren;Murcia Bus;726352;726352
Pamplona Tren;Ourense Tren;661280;661.28
Pamplona Tren;Ourense Bus;661659;661659
Pamplona Tren;Oviedo Tren;433499;433499
Pamplona Tren;Oviedo Bus;433445;433445
Pamplona Tren;Palencia Tren;294573;294573
Pamplona Tren;Palencia Bus;295016;295016
Pamplona Tren;Pamplona Tren;0;0.0
Pamplona Tren;Pamplona Bus;2809;2809
Pamplona Tren;Pontevedra Tren;771965;771965
Pamplona Tren;Pontevedra Bus;771578;771578
Pamplona Tren;Salamanca Tren;445349;445349
Pamplona Tren;Salamanca Bus;448032;448032
Pamplona Tren;San Sebastian Tren;82160;82.16
Pamplona Tren;Santander Tren;251643;251643
Pamplona Tren;Santander Bus;251341;251341
Pamplona Tren;Segovia Tren;407172;407172
Pamplona Tren;Segovia Bus;408506;408506
Pamplona Tren;Sevilla Tren;913321;913321
Pamplona Tren;Sevilla Bus;910356;910356
Pamplona Tren;Soria Tren;182443;182443
Pamplona Tren;Soria Bus;180706;180706
Pamplona Tren;Tarragona Tren;412582;412582
Pamplona Tren;Tarragona Bus;411325;411325
Pamplona Tren;Teruel Tren;351521;351521
Pamplona Tren;Teruel Bus;351521;351521
Pamplona Tren;Toledo Tren;465052;465052
Pamplona Tren;Toledo Bus;462046;462046
Pamplona Tren;Valencia Tren;491039;491039
Pamplona Tren;Valencia Bus;494276;494276
Pamplona Tren;Valladolid Tren;331787;331787
Pamplona Tren;Valladolid Bus;331307;331307
Pamplona Tren;Vitoria Tren;95818;95818
Pamplona Tren;Vitoria Bus;97439;97439
Pamplona Tren;Zamora Tren;428243;428243
Pamplona Tren;Zamora Bus;426652;426652
Pamplona Tren;Zaragoza Tren;178525;178525
Pamplona Bus;A Corunia Tren;690948;690948
Pamplona Bus;A Corunia Bus;691609;691609
Pamplona Bus;Albacete Tren;621890;621.89
Pamplona Bus;Albacete Bus;621733;621733
Pamplona Bus;Alicante Tren;661123;661123
Pamplona Bus;Alicante Bus;664481;664481
Pamplona Bus;Almeria Tren;931642;931642
Pamplona Bus;Avila Tren;469119;469119
Pamplona Bus;Avila Bus;468621;468621
Pamplona Bus;Badajoz Tren;743882;743882
Pamplona Bus;Badajoz Bus;746585;746585
Pamplona Bus;Barcelona Tren;478184;478184
Pamplona Bus;Barcelona Bus;488102;488102
Pamplona Bus;Bilbao Tren;155628;155628
Pamplona Bus;Bilbao Bus;157901;157901
Pamplona Bus;Burgos Tren;206141;206141
Pamplona Bus;Burgos Bus;212185;212185
Pamplona Bus;Caceres Tren;660396;660396
Pamplona Bus;Caceres Bus;661292;661292
Pamplona Bus;Cadiz Tren;1032343;1032343
Pamplona Bus;Cadiz Bus;1032290;1032.29
Pamplona Bus;Castellon Tren;495243;495243
Pamplona Bus;Castellon Bus;495104;495104
Pamplona Bus;Ciudad Real Tren;584908;584908
Pamplona Bus;Ciudad Real Bus;585084;585084
Pamplona Bus;Cordoba Tren;775934;775934
Pamplona Bus;Cordoba Bus;775654;775654
Pamplona Bus;Cuenca Tren;433929;433929
Pamplona Bus;Cuenca Bus;433933;433933
Pamplona Bus;Girona Tren;562736;562736
Pamplona Bus;Girona Bus;564782;564782
Pamplona Bus;Granada Tren;798141;798141
Pamplona Bus;Granada Bus;795242;795242
Pamplona Bus;Guadalajara Tren;333228;333228
Pamplona Bus;Guadalajara Bus;332892;332892
Pamplona Bus;Huelva Tren;1001256;1001256
Pamplona Bus;Huelva Bus;999623;999623
Pamplona Bus;Huesca Tren;164216;164216
Pamplona Bus;Huesca Bus;164097;164097
Pamplona Bus;Jaen Tren;713254;713254
Pamplona Bus;Jaen Bus;715488;715488
Pamplona Bus;Leon Tren;385829;385829
Pamplona Bus;Leon Bus;385442;385442
Pamplona Bus;Lerida Tren;325792;325792
Pamplona Bus;Lerida Bus;324222;324222
Pamplona Bus;Logrono Tren;84595;84595
Pamplona Bus;Logrono Bus;86039;86039
Pamplona Bus;Lugo Tren;601236;601236
Pamplona Bus;Lugo Bus;599940;599.94
Pamplona Bus;Madrid Tren;391452;391452
Pamplona Bus;Madrid Bus;389709;389709
Pamplona Bus;Malaga Tren;918176;918176
Pamplona Bus;Malaga Bus;917601;917601
Pamplona Bus;Murcia Tren;723496;723496
Pamplona Bus;Murcia Bus;723623;723623
Pamplona Bus;Ourense Tren;663925;663925
Pamplona Bus;Ourense Bus;664304;664304
Pamplona Bus;Oviedo Tren;436144;436144
Pamplona Bus;Oviedo Bus;436090;436.09
Pamplona Bus;Palencia Tren;297218;297218
Pamplona Bus;Palencia Bus;297661;297661
Pamplona Bus;Pamplona Tren;3645;3645
Pamplona Bus;Pamplona Bus;0;0.0
Pamplona Bus;Pontevedra Tren;774610;774.61
Pamplona Bus;Pontevedra Bus;774223;774223
Pamplona Bus;Salamanca Tren;447994;447994
Pamplona Bus;Salamanca Bus;450677;450677
Pamplona Bus;San Sebastian Tren;84805;84805
Pamplona Bus;Santander Tren;254288;254288
Pamplona Bus;Santander Bus;253986;253986
Pamplona Bus;Segovia Tren;409817;409817
Pamplona Bus;Segovia Bus;411151;411151
Pamplona Bus;Sevilla Tren;915966;915966
Pamplona Bus;Sevilla Bus;913001;913001
Pamplona Bus;Soria Tren;179714;179714
Pamplona Bus;Soria Bus;177977;177977
Pamplona Bus;Tarragona Tren;409853;409853
Pamplona Bus;Tarragona Bus;408596;408596
Pamplona Bus;Teruel Tren;348792;348792
Pamplona Bus;Teruel Bus;348792;348792
Pamplona Bus;Toledo Tren;462323;462323
Pamplona Bus;Toledo Bus;459317;459317
Pamplona Bus;Valencia Tren;488310;488.31
Pamplona Bus;Valencia Bus;491547;491547
Pamplona Bus;Valladolid Tren;334432;334432
Pamplona Bus;Valladolid Bus;333952;333952
Pamplona Bus;Vitoria Tren;98463;98463
Pamplona Bus;Vitoria Bus;100084;100084
Pamplona Bus;Zamora Tren;430888;430888
Pamplona Bus;Zamora Bus;429298;429298
Pamplona Bus;Zaragoza Tren;175797;175797
Pontevedra Tren;A Corunia Tren;134362;134362
Pontevedra Tren;A Corunia Bus;135023;135023
Pontevedra Tren;Albacete Tren;873007;873007
Pontevedra Tren;Albacete Bus;872850;872.85
Pontevedra Tren;Alicante Tren;1037149;1037149
Pontevedra Tren;Alicante Bus;1036168;1036168
Pontevedra Tren;Almeria Tren;1154407;1154407
Pontevedra Tren;Avila Tren;538847;538847
Pontevedra Tren;Avila Bus;538349;538349
Pontevedra Tren;Badajoz Tren;520073;520073
Pontevedra Tren;Badajoz Bus;523851;523851
Pontevedra Tren;Barcelona Tren;1163694;1163694
Pontevedra Tren;Barcelona Bus;1173612;1173612
Pontevedra Tren;Bilbao Tren;643448;643448
Pontevedra Tren;Bilbao Bus;639961;639961
Pontevedra Tren;Burgos Tren;568772;568772
Pontevedra Tren;Burgos Bus;567381;567381
Pontevedra Tren;Caceres Tren;581472;581472
Pontevedra Tren;Caceres Bus;582368;582368
Pontevedra Tren;Cadiz Tren;859619;859619
Pontevedra Tren;Cadiz Bus;859565;859565
Pontevedra Tren;Castellon Tren;1034619;1034619
Pontevedra Tren;Castellon Bus;1034480;1034.48
Pontevedra Tren;Ciudad Real Tren;796878;796878
Pontevedra Tren;Ciudad Real Bus;814483;814483
Pontevedra Tren;Cordoba Tren;796126;796126
Pontevedra Tren;Cordoba Bus;795845;795845
Pontevedra Tren;Cuenca Tren;780610;780.61
Pontevedra Tren;Cuenca Bus;780614;780614
Pontevedra Tren;Girona Tren;1248246;1248246
Pontevedra Tren;Girona Bus;1250292;1250292
Pontevedra Tren;Granada Tren;1027540;1027.54
Pontevedra Tren;Granada Bus;1024641;1024641
Pontevedra Tren;Guadalajara Tren;669541;669541
Pontevedra Tren;Guadalajara Bus;671536;671536
Pontevedra Tren;Huelva Tren;815897;815897
Pontevedra Tren;Huelva Bus;814731;814731
Pontevedra Tren;Huesca Tren;931527;931527
Pontevedra Tren;Huesca Bus;931407;931407
Pontevedra Tren;Jaen Tren;942652;942652
Pontevedra Tren;Jaen Bus;944887;944887
Pontevedra Tren;Leon Tren;408476;408476
Pontevedra Tren;Leon Bus;408089;408089
Pontevedra Tren;Lerida Tren;1011302;1011302
Pontevedra Tren;Lerida Bus;1009732;1009732
Pontevedra Tren;Logrono Tren;697644;697644
Pontevedra Tren;Logrono Bus;696915;696915
Pontevedra Tren;Lugo Tren;192861;192861
Pontevedra Tren;Lugo Bus;164656;164656
Pontevedra Tren;Madrid Tren;616254;616254
Pontevedra Tren;Madrid Bus;617935;617935
Pontevedra Tren;Malaga Tren;960650;960.65
Pontevedra Tren;Malaga Bus;960075;960075
Pontevedra Tren;Murcia Tren;1015886;1015886
Pontevedra Tren;Murcia Bus;1016013;1016013
Pontevedra Tren;Ourense Tren;116040;116.04
Pontevedra Tren;Ourense Bus;115767;115767
Pontevedra Tren;Oviedo Tren;385424;385424
Pontevedra Tren;Oviedo Bus;386509;386509
Pontevedra Tren;Palencia Tren;453362;453362
Pontevedra Tren;Palencia Bus;452832;452832
Pontevedra Tren;Pamplona Tren;772654;772654
Pontevedra Tren;Pamplona Bus;774233;774233
Pontevedra Tren;Pontevedra Tren;0;0.0
Pontevedra Tren;Pontevedra Bus;230;0.23
Pontevedra Tren;Salamanca Tren;437924;437924
Pontevedra Tren;Salamanca Bus;437292;437292
Pontevedra Tren;San Sebastian Tren;738737;738737
Pontevedra Tren;Santander Tren;553374;553374
Pontevedra Tren;Santander Bus;553072;553072
Pontevedra Tren;Segovia Tren;547550;547.55
Pontevedra Tren;Segovia Bus;546848;546848
Pontevedra Tren;Sevilla Tren;743241;743241
Pontevedra Tren;Sevilla Bus;740276;740276
Pontevedra Tren;Soria Tren;664437;664437
Pontevedra Tren;Soria Bus;664224;664224
Pontevedra Tren;Tarragona Tren;1095363;1095363
Pontevedra Tren;Tarragona Bus;1094106;1094106
Pontevedra Tren;Teruel Tren;916590;916.59
Pontevedra Tren;Teruel Bus;916590;916.59
Pontevedra Tren;Toledo Tren;681034;681034
Pontevedra Tren;Toledo Bus;678028;678028
Pontevedra Tren;Valencia Tren;969223;969223
Pontevedra Tren;Valencia Bus;969290;969.29
Pontevedra Tren;Valladolid Tren;459036;459036
Pontevedra Tren;Valladolid Bus;457169;457169
Pontevedra Tren;Vitoria Tren;677660;677.66
Pontevedra Tren;Vitoria Bus;681227;681227
Pontevedra Tren;Zamora Tren;371695;371695
Pontevedra Tren;Zamora Bus;373839;373839
Pontevedra Tren;Zaragoza Tren;861307;861307
Pontevedra Bus;A Corunia Tren;134313;134313
Pontevedra Bus;A Corunia Bus;134974;134974
Pontevedra Bus;Albacete Tren;872957;872957
Pontevedra Bus;Albacete Bus;872801;872801
Pontevedra Bus;Alicante Tren;1037099;1037099
Pontevedra Bus;Alicante Bus;1036119;1036119
Pontevedra Bus;Almeria Tren;1154358;1154358
Pontevedra Bus;Avila Tren;538798;538798
Pontevedra Bus;Avila Bus;538300;538.3
Pontevedra Bus;Badajoz Tren;520023;520023
Pontevedra Bus;Badajoz Bus;523801;523801
Pontevedra Bus;Barcelona Tren;1163644;1163644
Pontevedra Bus;Barcelona Bus;1173563;1173563
Pontevedra Bus;Bilbao Tren;643399;643399
Pontevedra Bus;Bilbao Bus;639911;639911
Pontevedra Bus;Burgos Tren;568723;568723
Pontevedra Bus;Burgos Bus;567331;567331
Pontevedra Bus;Caceres Tren;581423;581423
Pontevedra Bus;Caceres Bus;582319;582319
Pontevedra Bus;Cadiz Tren;859570;859.57
Pontevedra Bus;Cadiz Bus;859516;859516
Pontevedra Bus;Castellon Tren;1034570;1034.57
Pontevedra Bus;Castellon Bus;1034431;1034431
Pontevedra Bus;Ciudad Real Tren;796828;796828
Pontevedra Bus;Ciudad Real Bus;814434;814434
Pontevedra Bus;Cordoba Tren;796076;796076
Pontevedra Bus;Cordoba Bus;795796;795796
Pontevedra Bus;Cuenca Tren;780561;780561
Pontevedra Bus;Cuenca Bus;780565;780565
Pontevedra Bus;Girona Tren;1248197;1248197
Pontevedra Bus;Girona Bus;1250242;1250242
Pontevedra Bus;Granada Tren;1027491;1027491
Pontevedra Bus;Granada Bus;1024591;1024591
Pontevedra Bus;Guadalajara Tren;669492;669492
Pontevedra Bus;Guadalajara Bus;671487;671487
Pontevedra Bus;Huelva Tren;815848;815848
Pontevedra Bus;Huelva Bus;814682;814682
Pontevedra Bus;Huesca Tren;931477;931477
Pontevedra Bus;Huesca Bus;931358;931358
Pontevedra Bus;Jaen Tren;942603;942603
Pontevedra Bus;Jaen Bus;944837;944837
Pontevedra Bus;Leon Tren;408427;408427
Pontevedra Bus;Leon Bus;408040;408.04
Pontevedra Bus;Lerida Tren;1011252;1011252
Pontevedra Bus;Lerida Bus;1009683;1009683
Pontevedra Bus;Logrono Tren;697595;697595
Pontevedra Bus;Logrono Bus;696866;696866
Pontevedra Bus;Lugo Tren;192811;192811
Pontevedra Bus;Lugo Bus;164606;164606
Pontevedra Bus;Madrid Tren;616204;616204
Pontevedra Bus;Madrid Bus;617886;617886
Pontevedra Bus;Malaga Tren;960600;960.6
Pontevedra Bus;Malaga Bus;960025;960025
Pontevedra Bus;Murcia Tren;1015836;1015836
Pontevedra Bus;Murcia Bus;1015963;1015963
Pontevedra Bus;Ourense Tren;115991;115991
Pontevedra Bus;Ourense Bus;115718;115718
Pontevedra Bus;Oviedo Tren;385375;385375
Pontevedra Bus;Oviedo Bus;386460;386.46
Pontevedra Bus;Palencia Tren;453313;453313
Pontevedra Bus;Palencia Bus;452782;452782
Pontevedra Bus;Pamplona Tren;772605;772605
Pontevedra Bus;Pamplona Bus;774184;774184
Pontevedra Bus;Pontevedra Tren;350;0.35
Pontevedra Bus;Pontevedra Bus;0;0.0
Pontevedra Bus;Salamanca Tren;437875;437875
Pontevedra Bus;Salamanca Bus;437242;437242
Pontevedra Bus;San Sebastian Tren;738688;738688
Pontevedra Bus;Santander Tren;553325;553325
Pontevedra Bus;Santander Bus;553023;553023
Pontevedra Bus;Segovia Tren;547500;547.5
Pontevedra Bus;Segovia Bus;546799;546799
Pontevedra Bus;Sevilla Tren;743192;743192
Pontevedra Bus;Sevilla Bus;740227;740227
Pontevedra Bus;Soria Tren;664388;664388
Pontevedra Bus;Soria Bus;664175;664175
Pontevedra Bus;Tarragona Tren;1095314;1095314
Pontevedra Bus;Tarragona Bus;1094057;1094057
Pontevedra Bus;Teruel Tren;916541;916541
Pontevedra Bus;Teruel Bus;916541;916541
Pontevedra Bus;Toledo Tren;680985;680985
Pontevedra Bus;Toledo Bus;677979;677979
Pontevedra Bus;Valencia Tren;969174;969174
Pontevedra Bus;Valencia Bus;969241;969241
Pontevedra Bus;Valladolid Tren;458987;458987
Pontevedra Bus;Valladolid Bus;457120;457.12
Pontevedra Bus;Vitoria Tren;677610;677.61
Pontevedra Bus;Vitoria Bus;681178;681178
Pontevedra Bus;Zamora Tren;371646;371646
Pontevedra Bus;Zamora Bus;373790;373.79
